site,OBTIME,RAD,WB,DB,WS,WD,RAIN,10CM,30CM,RH
WHIXALL MOSSES NNR,05/09/2018 14:00,,12.7,17,8,340,0,,,58
WHIXALL MOSSES NNR,05/09/2018 15:00,,13.8,18.5,10,360,0,,,56.4
WHIXALL MOSSES NNR,05/09/2018 16:00,,12.2,16.2,6,340,0,,,59.8
WHIXALL MOSSES NNR,05/09/2018 17:00,,12.2,16.8,7,350,0,,,55.1
WHIXALL MOSSES NNR,05/09/2018 18:00,,11.6,15.3,4,340,0,,,61.5
WHIXALL MOSSES NNR,05/09/2018 19:00,,9.5,11.6,3,350,0,,,74.7
WHIXALL MOSSES NNR,05/09/2018 20:00,,7.9,9.1,3,340,0,,,83.9
WHIXALL MOSSES NNR,05/09/2018 21:00,,5.1,5.4,2,280,0,,,95.3
WHIXALL MOSSES NNR,05/09/2018 22:00,,4.4,4.5,1,230,0,,,98.3
WHIXALL MOSSES NNR,05/09/2018 23:00,,3.1,3.2,0,0,0,,,98.2
WHIXALL MOSSES NNR,06/09/2018,,3,3,1,110,0,,,100
WHIXALL MOSSES NNR,06/09/2018 01:00,,2.6,2.6,0,0,0,,,100
WHIXALL MOSSES NNR,06/09/2018 02:00,,5.6,5.6,1,230,0,,,100
WHIXALL MOSSES NNR,06/09/2018 03:00,,6.5,6.5,2,240,0,,,100
WHIXALL MOSSES NNR,06/09/2018 04:00,,7.8,7.8,1,350,0,,,100
WHIXALL MOSSES NNR,06/09/2018 05:00,,5.7,5.8,1,170,0,,,98.5
WHIXALL MOSSES NNR,06/09/2018 06:00,,6,6,2,110,0,,,100
WHIXALL MOSSES NNR,06/09/2018 07:00,,10.1,10.1,1,220,0,,,100
WHIXALL MOSSES NNR,06/09/2018 08:00,,11.6,12.1,4,230,0,,,93.9
WHIXALL MOSSES NNR,06/09/2018 09:00,,12,13.2,4,220,0,,,86.1
WHIXALL MOSSES NNR,06/09/2018 10:00,,12.8,13.6,3,190,0,,,90.8
WHIXALL MOSSES NNR,06/09/2018 11:00,,13,13.3,3,280,1.6,,,96.5
WHIXALL MOSSES NNR,06/09/2018 12:00,,13.2,13.4,5,340,0.6,,,97.7
WHIXALL MOSSES NNR,06/09/2018 13:00,,11.3,11.6,7,350,0.2,,,96.3
WHIXALL MOSSES NNR,06/09/2018 14:00,,11.5,11.8,7,340,0.4,,,96.2
WHIXALL MOSSES NNR,06/09/2018 15:00,,11.8,12.4,6,320,0,,,92.8
WHIXALL MOSSES NNR,06/09/2018 16:00,,12.1,14.1,7,310,0,,,77.8
WHIXALL MOSSES NNR,06/09/2018 17:00,,10.7,13.9,8,310,0,,,64.9
WHIXALL MOSSES NNR,06/09/2018 18:00,,10,12.8,7,320,0,,,67.9
WHIXALL MOSSES NNR,06/09/2018 19:00,,8.5,10.2,3,300,0,,,78.2
WHIXALL MOSSES NNR,06/09/2018 20:00,,6.3,7,3,210,0,,,89.7
WHIXALL MOSSES NNR,06/09/2018 21:00,,6.7,7.1,4,270,0,,,94.2
WHIXALL MOSSES NNR,06/09/2018 22:00,,6.2,6.9,5,250,0,,,89.6
WHIXALL MOSSES NNR,06/09/2018 23:00,,5.1,5.4,3,230,0,,,95.3
WHIXALL MOSSES NNR,07/09/2018,,8.6,9.7,8,290,0,,,85.5
WHIXALL MOSSES NNR,07/09/2018 01:00,,8.1,9.1,8,270,0,,,86.5
WHIXALL MOSSES NNR,07/09/2018 02:00,,7.9,8.9,7,280,0,,,86.4
WHIXALL MOSSES NNR,07/09/2018 03:00,,7.5,8.4,6,270,0,,,87.5
WHIXALL MOSSES NNR,07/09/2018 04:00,,7.4,8.2,5,260,0,,,88.8
WHIXALL MOSSES NNR,07/09/2018 05:00,,7.5,8.6,5,260,0,,,84.9
WHIXALL MOSSES NNR,07/09/2018 06:00,,5.2,5.8,3,190,0,,,90.8
WHIXALL MOSSES NNR,07/09/2018 07:00,,7.4,8.2,5,210,0,,,88.8
WHIXALL MOSSES NNR,07/09/2018 08:00,,9.8,11.5,6,240,0,,,79.3
WHIXALL MOSSES NNR,07/09/2018 09:00,,10.5,12.9,10,280,0,,,72.4
WHIXALL MOSSES NNR,07/09/2018 10:00,,10.9,13.8,8,290,0,,,67.9
WHIXALL MOSSES NNR,07/09/2018 11:00,,11.1,14.2,8,290,0,,,66.3
WHIXALL MOSSES NNR,07/09/2018 12:00,,11.7,15.7,9,300,0,,,59.1
WHIXALL MOSSES NNR,07/09/2018 13:00,,12.4,16.7,10,300,0,,,57.6
WHIXALL MOSSES NNR,07/09/2018 14:00,,11.4,16.2,11,270,0,,,52.3
WHIXALL MOSSES NNR,07/09/2018 15:00,,11.2,15.5,11,270,0,,,56
WHIXALL MOSSES NNR,07/09/2018 16:00,,10.7,14.7,9,270,0,,,57.8
WHIXALL MOSSES NNR,07/09/2018 17:00,,10.4,14.2,8,280,0,,,59.1
WHIXALL MOSSES NNR,07/09/2018 18:00,,9.8,13.2,7,270,0,,,61.9
WHIXALL MOSSES NNR,07/09/2018 19:00,,8.9,11.2,4,280,0,,,71.9
WHIXALL MOSSES NNR,07/09/2018 20:00,,8.7,10.5,4,260,0,,,77.2
WHIXALL MOSSES NNR,07/09/2018 21:00,,8.1,9.5,2,220,0,,,81.5
WHIXALL MOSSES NNR,07/09/2018 22:00,,8.8,9.9,2,190,0,,,85.7
WHIXALL MOSSES NNR,07/09/2018 23:00,,9.4,10.6,3,210,0,,,84.8
WHIXALL MOSSES NNR,08/09/2018,,8.9,9.8,3,210,0,,,88.2
WHIXALL MOSSES NNR,08/09/2018 01:00,,7.8,8.3,3,130,0,,,93.1
WHIXALL MOSSES NNR,08/09/2018 02:00,,7.6,7.9,3,150,0,,,95.7
WHIXALL MOSSES NNR,08/09/2018 03:00,,8.1,8.3,2,170,0,,,97.2
WHIXALL MOSSES NNR,08/09/2018 04:00,,11.6,12.2,4,210,0,,,92.7
WHIXALL MOSSES NNR,08/09/2018 05:00,,11.8,12.6,7,200,0,,,90.5
WHIXALL MOSSES NNR,08/09/2018 06:00,,11.4,11.7,5,180,0.4,,,96.3
WHIXALL MOSSES NNR,08/09/2018 07:00,,12,12.2,5,170,0,,,97.5
WHIXALL MOSSES NNR,08/09/2018 08:00,,12.7,13.2,5,170,0,,,94.1
WHIXALL MOSSES NNR,08/09/2018 09:00,,14,14.8,6,210,0.2,,,91.2
WHIXALL MOSSES NNR,08/09/2018 10:00,,13.9,14.4,7,200,1.2,,,94.4
WHIXALL MOSSES NNR,08/09/2018 11:00,,14.7,15.4,8,200,1,,,92.4
WHIXALL MOSSES NNR,08/09/2018 12:00,,15.1,15.9,6,220,0.4,,,91.5
WHIXALL MOSSES NNR,08/09/2018 13:00,,15.1,16.4,11,230,0.2,,,86.4
WHIXALL MOSSES NNR,08/09/2018 14:00,,15.7,17.5,13,230,0,,,82
WHIXALL MOSSES NNR,08/09/2018 15:00,,14.9,15.6,6,240,5.6,,,92.4
WHIXALL MOSSES NNR,08/09/2018 16:00,,15,16.3,6,250,0.6,,,86.4
WHIXALL MOSSES NNR,08/09/2018 17:00,,14.8,16.1,7,230,0,,,86.3
WHIXALL MOSSES NNR,08/09/2018 18:00,,14.3,14.9,5,220,0.2,,,93.3
WHIXALL MOSSES NNR,08/09/2018 19:00,,14.2,15.3,7,220,0,,,88.1
WHIXALL MOSSES NNR,08/09/2018 20:00,,13.6,14.7,5,230,0,,,87.9
WHIXALL MOSSES NNR,08/09/2018 21:00,,13.5,14.5,7,210,0,,,88.9
WHIXALL MOSSES NNR,08/09/2018 22:00,,13.5,14.1,5,190,0,,,93.2
WHIXALL MOSSES NNR,08/09/2018 23:00,,13.4,13.7,7,200,1,,,96.6
WHIXALL MOSSES NNR,09/09/2018,,13.3,13.7,5,180,0.6,,,95.4
WHIXALL MOSSES NNR,09/09/2018 01:00,,13.2,13.7,7,180,0,,,94.3
WHIXALL MOSSES NNR,09/09/2018 02:00,,13.4,14.3,6,180,0,,,89.9
WHIXALL MOSSES NNR,09/09/2018 03:00,,13.1,13.5,4,160,0,,,95.3
WHIXALL MOSSES NNR,09/09/2018 04:00,,13.5,14.1,6,170,0.2,,,93.2
WHIXALL MOSSES NNR,09/09/2018 05:00,,14,14.2,10,200,0.2,,,97.7
WHIXALL MOSSES NNR,09/09/2018 06:00,,12.8,13.8,8,200,0.2,,,88.7
WHIXALL MOSSES NNR,09/09/2018 07:00,,13.2,14.5,7,190,0,,,85.6
WHIXALL MOSSES NNR,09/09/2018 08:00,,13.2,14.6,9,200,0,,,84.6
WHIXALL MOSSES NNR,09/09/2018 09:00,,13.6,15.1,11,230,0,,,83.8
WHIXALL MOSSES NNR,09/09/2018 10:00,,15.5,17.7,13,230,0,,,78.2
WHIXALL MOSSES NNR,09/09/2018 11:00,,14.7,18.2,14,240,0,,,66.6
WHIXALL MOSSES NNR,09/09/2018 12:00,,15.4,18.6,16,250,0,,,69.7
WHIXALL MOSSES NNR,09/09/2018 13:00,,15.7,18.1,14,240,0,,,76.6
WHIXALL MOSSES NNR,09/09/2018 14:00,,15.1,17.7,14,240,0,,,74.5
WHIXALL MOSSES NNR,09/09/2018 15:00,,14,17.6,14,260,0,,,65.1
WHIXALL MOSSES NNR,09/09/2018 16:00,,13.3,16.9,14,240,0,,,64.4
WHIXALL MOSSES NNR,09/09/2018 17:00,,12.8,16.2,10,250,0,,,65.5
WHIXALL MOSSES NNR,09/09/2018 18:00,,12.2,15.3,8,250,0,,,67.5
WHIXALL MOSSES NNR,09/09/2018 19:00,,12.2,13.9,7,230,0,,,80.9
WHIXALL MOSSES NNR,09/09/2018 20:00,,11.7,13.1,5,210,0,,,83.8
WHIXALL MOSSES NNR,09/09/2018 21:00,,11.9,13.1,8,230,0,,,86.1
WHIXALL MOSSES NNR,09/09/2018 22:00,,11.4,12.4,6,220,0,,,88.1
WHIXALL MOSSES NNR,09/09/2018 23:00,,10.9,11.7,5,220,0,,,90.2
WHIXALL MOSSES NNR,10/09/2018,,10.3,10.8,4,200,0,,,93.6
WHIXALL MOSSES NNR,10/09/2018 01:00,,10.1,10.5,3,240,0,,,94.9
WHIXALL MOSSES NNR,10/09/2018 02:00,,10.5,10.9,4,170,0,,,94.9
WHIXALL MOSSES NNR,10/09/2018 03:00,,10.5,10.8,4,160,0,,,96.1
WHIXALL MOSSES NNR,10/09/2018 04:00,,10.4,11.2,2,210,0,,,90
WHIXALL MOSSES NNR,10/09/2018 05:00,,9.5,9.7,3,170,0,,,97.3
WHIXALL MOSSES NNR,10/09/2018 06:00,,9.9,10.3,4,210,0,,,94.8
WHIXALL MOSSES NNR,10/09/2018 07:00,,10.7,11.9,6,200,0,,,85.4
WHIXALL MOSSES NNR,10/09/2018 08:00,,11.4,12.9,5,180,0,,,82.5
WHIXALL MOSSES NNR,10/09/2018 09:00,,11.8,14,7,200,0,,,75.6
WHIXALL MOSSES NNR,10/09/2018 10:00,,12.1,15.3,7,220,0,,,66.5
WHIXALL MOSSES NNR,10/09/2018 11:00,,12.4,15.5,11,220,0,,,67.7
WHIXALL MOSSES NNR,10/09/2018 12:00,,13.1,16.4,10,230,0,,,66.7
WHIXALL MOSSES NNR,10/09/2018 13:00,,12.2,16,13,240,0,,,61.5
WHIXALL MOSSES NNR,10/09/2018 14:00,,12.9,17.4,12,240,0,,,56.7
WHIXALL MOSSES NNR,10/09/2018 15:00,,13.1,17.1,14,240,0,,,60.9
WHIXALL MOSSES NNR,10/09/2018 16:00,,13.5,17.2,11,240,0,,,63.8
WHIXALL MOSSES NNR,10/09/2018 17:00,,12.8,16.3,14,230,0,,,64.7
WHIXALL MOSSES NNR,10/09/2018 18:00,,13,16.2,13,220,0,,,67.4
WHIXALL MOSSES NNR,10/09/2018 19:00,,12.8,15.4,11,220,0,,,72.6
WHIXALL MOSSES NNR,10/09/2018 20:00,,13.2,15.3,13,220,0,,,77.6
WHIXALL MOSSES NNR,10/09/2018 21:00,,14.3,15.9,15,230,0,,,83.1
WHIXALL MOSSES NNR,10/09/2018 22:00,,14.5,15.9,10,230,0,,,85.2
WHIXALL MOSSES NNR,10/09/2018 23:00,,14.9,15.8,12,220,0,,,90.4
WHIXALL MOSSES NNR,11/09/2018,,15.3,15.7,9,220,0,,,95.7
WHIXALL MOSSES NNR,11/09/2018 01:00,,15.8,16.3,14,220,0,,,94.7
WHIXALL MOSSES NNR,11/09/2018 02:00,,16,16.6,13,220,0.2,,,93.7
WHIXALL MOSSES NNR,11/09/2018 03:00,,16.1,16.5,11,230,0,,,95.7
WHIXALL MOSSES NNR,11/09/2018 04:00,,16.2,16.4,8,220,0.6,,,97.9
WHIXALL MOSSES NNR,11/09/2018 05:00,,16.3,16.4,7,230,0.8,,,98.9
WHIXALL MOSSES NNR,11/09/2018 06:00,,13.4,13.5,7,340,3.6,,,98.8
WHIXALL MOSSES NNR,11/09/2018 07:00,,13.3,13.4,5,330,1.6,,,98.8
WHIXALL MOSSES NNR,11/09/2018 08:00,,12.4,12.6,6,360,0.4,,,97.6
WHIXALL MOSSES NNR,11/09/2018 09:00,,12.2,12.4,3,10,0.2,,,97.6
WHIXALL MOSSES NNR,11/09/2018 10:00,,12.6,13.1,4,310,0.2,,,94.1
WHIXALL MOSSES NNR,11/09/2018 11:00,,13.5,14.3,2,270,0,,,91
WHIXALL MOSSES NNR,11/09/2018 12:00,,14.3,15.8,8,240,0,,,84.1
WHIXALL MOSSES NNR,11/09/2018 13:00,,13.8,16.5,8,260,0,,,72.5
WHIXALL MOSSES NNR,11/09/2018 14:00,,14.5,17.8,8,270,0,,,68.1
WHIXALL MOSSES NNR,11/09/2018 15:00,,13.7,17.1,9,240,0,,,66.4
WHIXALL MOSSES NNR,11/09/2018 16:00,,13.6,16.7,13,250,0,,,68.9
WHIXALL MOSSES NNR,11/09/2018 17:00,,12.6,15.6,8,250,0,,,68.8
WHIXALL MOSSES NNR,11/09/2018 18:00,,12.2,15,8,250,0,,,70.2
WHIXALL MOSSES NNR,11/09/2018 19:00,,11.1,13.8,4,260,0,,,70.1
WHIXALL MOSSES NNR,11/09/2018 20:00,,11.5,13.4,3,210,0,,,78.3
WHIXALL MOSSES NNR,11/09/2018 21:00,,11.7,12.6,4,230,0,,,89.3
WHIXALL MOSSES NNR,11/09/2018 22:00,,11.9,12.6,1,230,0,,,91.7
WHIXALL MOSSES NNR,11/09/2018 23:00,,11.7,12.3,0,0,0,,,92.7
WHIXALL MOSSES NNR,12/09/2018,,10,10.7,1,330,1.2,,,91.1
WHIXALL MOSSES NNR,12/09/2018 01:00,,10.2,10.6,1,300,0.4,,,94.8
WHIXALL MOSSES NNR,12/09/2018 02:00,,9.6,10.1,0,0,0.6,,,93.5
WHIXALL MOSSES NNR,12/09/2018 03:00,,9.4,9.6,0,0,0.8,,,97.3
WHIXALL MOSSES NNR,12/09/2018 04:00,,8.8,9,0,0,1.8,,,97.3
WHIXALL MOSSES NNR,12/09/2018 05:00,,8.2,8.3,3,200,0,,,98.6
WHIXALL MOSSES NNR,12/09/2018 06:00,,8,8.1,3,190,0,,,98.6
WHIXALL MOSSES NNR,12/09/2018 07:00,,8.9,9,3,200,0,,,98.7
WHIXALL MOSSES NNR,12/09/2018 08:00,,9.9,10.4,3,230,0,,,93.5
WHIXALL MOSSES NNR,12/09/2018 09:00,,10.7,11.7,5,230,0,,,87.8
WHIXALL MOSSES NNR,12/09/2018 10:00,,11.1,13.1,6,270,0,,,77.1
WHIXALL MOSSES NNR,12/09/2018 11:00,,12.3,15.7,7,300,0,,,65
WHIXALL MOSSES NNR,12/09/2018 12:00,,12.5,16.1,6,310,0,,,63.5
WHIXALL MOSSES NNR,12/09/2018 13:00,,12.5,17.2,4,320,0,,,54.7
WHIXALL MOSSES NNR,12/09/2018 14:00,,12.7,17,5,330,0,,,58
WHIXALL MOSSES NNR,12/09/2018 15:00,,11.9,15.5,6,350,0,,,62.8
WHIXALL MOSSES NNR,12/09/2018 16:00,,12.7,16.9,6,360,0,,,58.8
WHIXALL MOSSES NNR,12/09/2018 17:00,,12,15.3,7,350,0,,,65.5
WHIXALL MOSSES NNR,12/09/2018 18:00,,11.5,14.1,4,360,0,,,71.4
WHIXALL MOSSES NNR,12/09/2018 19:00,,9.8,10.5,1,130,0,,,91
WHIXALL MOSSES NNR,12/09/2018 20:00,,6.3,6.6,1,240,0,,,95.5
WHIXALL MOSSES NNR,12/09/2018 21:00,,5.3,5.4,1,290,0,,,98.4
WHIXALL MOSSES NNR,12/09/2018 22:00,,4.8,4.8,0,0,0,,,100
WHIXALL MOSSES NNR,12/09/2018 23:00,,5.2,5.2,0,0,0,,,100
WHIXALL MOSSES NNR,13/09/2018,,5.8,5.8,0,0,0,,,100
WHIXALL MOSSES NNR,13/09/2018 01:00,,8.4,8.4,0,0,0,,,100
WHIXALL MOSSES NNR,13/09/2018 02:00,,8.5,8.6,0,0,0,,,98.6
WHIXALL MOSSES NNR,13/09/2018 03:00,,8.4,8.7,0,0,0,,,95.9
WHIXALL MOSSES NNR,13/09/2018 04:00,,9.2,9.5,0,0,0,,,96
WHIXALL MOSSES NNR,13/09/2018 05:00,,9.9,10.3,0,0,0,,,94.8
WHIXALL MOSSES NNR,13/09/2018 06:00,,8.1,8.4,0,0,0,,,95.7
WHIXALL MOSSES NNR,13/09/2018 07:00,,9.8,10.1,0,0,0,,,96
WHIXALL MOSSES NNR,13/09/2018 08:00,,11.3,12.2,0,0,0,,,89.1
WHIXALL MOSSES NNR,13/09/2018 09:00,,11.4,13.8,0,0,0,,,73.3
WHIXALL MOSSES NNR,13/09/2018 10:00,,11.1,13.9,0,0,0,,,69.1
WHIXALL MOSSES NNR,13/09/2018 11:00,,11.8,15.6,0,0,0,,,61
WHIXALL MOSSES NNR,13/09/2018 12:00,,11.9,16.1,0,0,0,,,57.8
WHIXALL MOSSES NNR,13/09/2018 13:00,,11.6,15.5,0,0,0,,,59.9
WHIXALL MOSSES NNR,13/09/2018 14:00,,12,16.4,0,0,0,,,56.3
WHIXALL MOSSES NNR,13/09/2018 15:00,,12,15.5,1,240,0,,,63.8
WHIXALL MOSSES NNR,13/09/2018 16:00,,12.2,16.2,0,0,0,,,59.8
WHIXALL MOSSES NNR,13/09/2018 17:00,,11.1,14.2,0,0,0,,,66.3
WHIXALL MOSSES NNR,13/09/2018 18:00,,11.1,13.6,2,230,0,,,72
WHIXALL MOSSES NNR,13/09/2018 19:00,,9.8,11.8,1,240,0,,,76
WHIXALL MOSSES NNR,13/09/2018 20:00,,10,11.5,8,240,0,,,81.7
WHIXALL MOSSES NNR,13/09/2018 21:00,,10.9,12.4,6,230,0,,,82.2
WHIXALL MOSSES NNR,13/09/2018 22:00,,10.6,12.2,0,0,0,,,80.9
WHIXALL MOSSES NNR,13/09/2018 23:00,,10.9,12.4,0,0,0,,,82.2
WHIXALL MOSSES NNR,14/09/2018,,10.8,12.1,0,0,0,,,84.4
WHIXALL MOSSES NNR,14/09/2018 01:00,,11.1,12.3,0,0,0,,,85.7
WHIXALL MOSSES NNR,14/09/2018 02:00,,11,12,0,0,0,,,87.9
WHIXALL MOSSES NNR,14/09/2018 03:00,,11,11.8,0,0,0,,,90.2
WHIXALL MOSSES NNR,14/09/2018 04:00,,10.8,11.5,0,0,0.2,,,91.4
WHIXALL MOSSES NNR,14/09/2018 05:00,,10.6,11.3,5,200,0,,,91.3
WHIXALL MOSSES NNR,14/09/2018 06:00,,10.1,10.8,4,190,0,,,91.1
WHIXALL MOSSES NNR,14/09/2018 07:00,,11,11.8,5,210,0,,,90.2
WHIXALL MOSSES NNR,14/09/2018 08:00,,11.5,12.6,10,210,0,,,87
WHIXALL MOSSES NNR,14/09/2018 09:00,,12.4,14,9,220,0,,,82.1
WHIXALL MOSSES NNR,14/09/2018 10:00,,12.5,14.3,9,220,0,,,80.1
WHIXALL MOSSES NNR,14/09/2018 11:00,,13.4,15,0,0,0,,,82.6
WHIXALL MOSSES NNR,14/09/2018 12:00,,13.3,13.7,0,0,1.2,,,95.4
WHIXALL MOSSES NNR,14/09/2018 13:00,,13.8,15.1,0,0,0.2,,,85.8
WHIXALL MOSSES NNR,14/09/2018 14:00,,13.6,15,0,0,0,,,84.8
WHIXALL MOSSES NNR,14/09/2018 15:00,,13.5,15.3,0,0,0,,,80.7
WHIXALL MOSSES NNR,14/09/2018 16:00,,13.3,14,0,0,0,,,92.1
WHIXALL MOSSES NNR,14/09/2018 17:00,,13.2,13.9,0,0,0,,,92
WHIXALL MOSSES NNR,14/09/2018 18:00,,12.6,14.4,0,0,0,,,80.1
WHIXALL MOSSES NNR,14/09/2018 19:00,,10.3,11.6,0,0,0,,,84.1
WHIXALL MOSSES NNR,14/09/2018 20:00,,8.6,9.4,0,0,0,,,89.3
WHIXALL MOSSES NNR,14/09/2018 21:00,,10.6,11.7,0,0,0,,,86.6
WHIXALL MOSSES NNR,14/09/2018 22:00,,10.3,11,0,0,0,,,91.2
WHIXALL MOSSES NNR,14/09/2018 23:00,,10.2,10.8,0,0,0,,,92.4
WHIXALL MOSSES NNR,15/09/2018,,9.1,9.8,0,0,0,,,90.8
WHIXALL MOSSES NNR,15/09/2018 01:00,,8.4,8.6,0,0,0,,,97.2
WHIXALL MOSSES NNR,15/09/2018 02:00,,8.8,9,0,0,0,,,97.3
WHIXALL MOSSES NNR,15/09/2018 03:00,,9.7,10.1,0,0,0,,,94.7
WHIXALL MOSSES NNR,15/09/2018 04:00,,9.2,9.5,0,0,0,,,96
WHIXALL MOSSES NNR,15/09/2018 05:00,,8.7,9,0,0,0,,,95.9
WHIXALL MOSSES NNR,15/09/2018 06:00,,9.9,10.4,0,0,0,,,93.5
WHIXALL MOSSES NNR,15/09/2018 07:00,,10.8,11.3,0,0,0.2,,,93.8
WHIXALL MOSSES NNR,15/09/2018 08:00,,12,12.9,0,0,0,,,89.4
WHIXALL MOSSES NNR,15/09/2018 09:00,,12.8,14.1,0,0,0,,,85.5
WHIXALL MOSSES NNR,15/09/2018 10:00,,12.3,13.6,0,0,0,,,85.2
WHIXALL MOSSES NNR,15/09/2018 11:00,,13.8,15.2,0,0,0,,,84.8
WHIXALL MOSSES NNR,15/09/2018 12:00,,13.6,14.8,0,0,0,,,86.8
WHIXALL MOSSES NNR,15/09/2018 13:00,,13.8,16.1,0,0,0,,,76.2
WHIXALL MOSSES NNR,15/09/2018 14:00,,13.6,16.4,0,0,0,,,71.5
WHIXALL MOSSES NNR,15/09/2018 15:00,,13.4,16.9,0,0,0,,,65.3
WHIXALL MOSSES NNR,15/09/2018 16:00,,14,17.1,0,0,0,,,69.2
WHIXALL MOSSES NNR,15/09/2018 17:00,,13.5,16,0,0,0,,,74.1
WHIXALL MOSSES NNR,15/09/2018 18:00,,13,15.1,0,0,0,,,77.5
WHIXALL MOSSES NNR,15/09/2018 19:00,,12.2,13.9,0,0,0,,,80.9
WHIXALL MOSSES NNR,15/09/2018 20:00,,12.1,13.7,0,0,0,,,81.9
WHIXALL MOSSES NNR,15/09/2018 21:00,,11.6,13.3,0,0,0,,,80.5
WHIXALL MOSSES NNR,15/09/2018 22:00,,11.8,13.4,0,0,0,,,81.7
WHIXALL MOSSES NNR,15/09/2018 23:00,,11.6,13.1,0,0,0,,,82.6
WHIXALL MOSSES NNR,16/09/2018,,11.5,13.1,0,0,0,,,81.5
WHIXALL MOSSES NNR,16/09/2018 01:00,,11.9,13.5,0,0,0,,,81.8
WHIXALL MOSSES NNR,16/09/2018 02:00,,11.8,13.4,0,0,0,,,81.7
WHIXALL MOSSES NNR,16/09/2018 03:00,,11.6,13.9,0,0,0,,,74.4
WHIXALL MOSSES NNR,16/09/2018 04:00,,11.8,13.8,0,0,0,,,77.6
WHIXALL MOSSES NNR,16/09/2018 05:00,,12.3,14.2,0,0,0,,,79
WHIXALL MOSSES NNR,16/09/2018 06:00,,12.7,14.7,0,0,0,,,78.2
WHIXALL MOSSES NNR,16/09/2018 07:00,,12.8,14.7,0,0,0,,,79.3
WHIXALL MOSSES NNR,16/09/2018 08:00,,12.9,14.4,0,0,0,,,83.4
WHIXALL MOSSES NNR,16/09/2018 09:00,,14.4,15.4,0,0,0.2,,,89.2
WHIXALL MOSSES NNR,16/09/2018 10:00,,14.9,16,0,0,0.6,,,88.3
WHIXALL MOSSES NNR,16/09/2018 11:00,,16,17.2,0,0,0,,,87.8
WHIXALL MOSSES NNR,16/09/2018 12:00,,16.4,17.9,0,0,0,,,85.1
WHIXALL MOSSES NNR,16/09/2018 13:00,,17.7,18.3,0,0,0,,,94
WHIXALL MOSSES NNR,16/09/2018 14:00,,17.7,19.5,0,0,0,,,83
WHIXALL MOSSES NNR,16/09/2018 15:00,,17,19.3,0,0,0,,,78.3
WHIXALL MOSSES NNR,16/09/2018 16:00,,16.3,17.4,0,0,0,,,88.8
WHIXALL MOSSES NNR,16/09/2018 17:00,,16.2,17.7,0,0,0,,,85
WHIXALL MOSSES NNR,16/09/2018 18:00,,15.6,16.6,0,0,0,,,89.6
WHIXALL MOSSES NNR,16/09/2018 19:00,,15.7,16.3,0,0,0,,,93.6
WHIXALL MOSSES NNR,16/09/2018 20:00,,15.1,15.5,0,0,0,,,95.7
WHIXALL MOSSES NNR,16/09/2018 21:00,,14,14.5,0,0,0,,,94.4
WHIXALL MOSSES NNR,16/09/2018 22:00,,12.9,13.3,0,0,0.2,,,95.3
WHIXALL MOSSES NNR,16/09/2018 23:00,,11.3,11.5,0,0,0,,,97.5
WHIXALL MOSSES NNR,17/09/2018,,10.4,10.5,0,0,0,,,98.7
WHIXALL MOSSES NNR,17/09/2018 01:00,,7.8,7.8,0,0,0,,,100
WHIXALL MOSSES NNR,17/09/2018 02:00,,6.9,7,0,0,0,,,98.5
WHIXALL MOSSES NNR,17/09/2018 03:00,,7.5,7.5,0,0,0,,,100
WHIXALL MOSSES NNR,17/09/2018 04:00,,7.6,7.6,0,0,0,,,100
WHIXALL MOSSES NNR,17/09/2018 05:00,,10,10.1,0,0,0,,,98.6
WHIXALL MOSSES NNR,17/09/2018 06:00,,11.3,11.4,0,0,0,,,98.7
WHIXALL MOSSES NNR,17/09/2018 07:00,,12.6,12.7,0,0,0,,,98.8
WHIXALL MOSSES NNR,17/09/2018 08:00,,15.2,15.2,0,0,0,,,100
WHIXALL MOSSES NNR,17/09/2018 09:00,,18,18.5,0,0,0,,,95.1
WHIXALL MOSSES NNR,17/09/2018 10:00,,17.8,19.8,0,0,0.2,,,81.3
WHIXALL MOSSES NNR,17/09/2018 11:00,,17.7,20.7,0,0,0,,,73.1
WHIXALL MOSSES NNR,17/09/2018 12:00,,18.4,21.3,0,0,0,,,74.4
WHIXALL MOSSES NNR,17/09/2018 13:00,,17.9,19.7,0,0,0,,,83.1
WHIXALL MOSSES NNR,17/09/2018 14:00,,18.5,19.4,0,0,0,,,91.3
WHIXALL MOSSES NNR,17/09/2018 15:00,,17.9,20,0,0,0,,,80.5
WHIXALL MOSSES NNR,17/09/2018 16:00,,17.6,20.1,0,0,0,,,77.1
WHIXALL MOSSES NNR,17/09/2018 17:00,,16.8,19.5,0,0,0,,,74.9
WHIXALL MOSSES NNR,17/09/2018 18:00,,16.2,18.8,0,0,0,,,75.3
WHIXALL MOSSES NNR,17/09/2018 19:00,,14.9,17.2,0,0,0,,,77
WHIXALL MOSSES NNR,17/09/2018 20:00,,14.7,16.8,0,0,0,,,78.6
WHIXALL MOSSES NNR,17/09/2018 21:00,,13.5,15.3,0,0,0,,,80.7
WHIXALL MOSSES NNR,17/09/2018 22:00,,13.6,15.7,0,0,0,,,77.9
WHIXALL MOSSES NNR,17/09/2018 23:00,,13.2,15,0,0,0,,,80.5
WHIXALL MOSSES NNR,18/09/2018,,12.3,13.7,0,0,0,,,84.1
WHIXALL MOSSES NNR,18/09/2018 01:00,,13.6,15.2,0,0,0,,,82.8
