timestamp,2020-04-01 15:50:38
site-id,MOORH
site-name,Moor House
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,55.0
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN
2020-03-20,55.26036,0.3,4.1,75.6,1.8,-0.3,4.8,975.8,4.3,,5.7,1.11999,3.6,75.4,3.9,66.8
2020-03-21,51.53548,0.0,4.2,78.9,1.5,-0.1,5.1,972.2,1.5,,9.5,1.11391,3.2,72.9,3.6,64.5
2020-03-22,53.7521,0.0,3.8,64.8,3.1,-0.2,7.8,971.6,4.5,,5.6,1.76184,3.3,70.8,3.4,59.6
2020-03-23,50.94788,0.0,3.4,48.1,5.4,0.5,10.3,967.9,4.8,,5.6,2.83815,3.5,70.2,3.6,58.1
2020-03-24,51.66028,0.0,5.3,67.6,6.8,3.3,10.4,964.5,5.7,,5.0,1.82231,3.9,69.6,4.0,57.1
2020-03-25,54.39772,0.0,6.6,80.0,8.2,5.4,12.5,966.7,6.3,,4.6,1.35705,4.7,69.1,4.8,56.5
2020-03-26,49.48261,0.0,5.9,68.4,8.6,5.1,12.8,968.9,3.6,,3.8,1.78526,4.9,68.8,5.0,56.1
2020-03-27,45.41181,0.5,3.2,44.9,6.2,3.0,10.3,971.0,7.7,,6.0,3.41082,4.4,68.5,4.7,55.7
2020-03-28,46.25066,1.8,4.7,83.2,2.1,-1.0,4.5,977.5,4.2,,10.8,0.90387,3.9,68.2,4.3,55.4
2020-03-29,44.96102,0.1,3.6,71.4,0.4,-1.0,1.7,985.0,4.2,,7.7,1.29789,2.8,68.0,3.3,55.3
2020-03-30,45.27327,0.3,4.6,75.7,3.6,1.0,6.5,979.4,5.2,,6.4,1.36355,3.2,67.8,3.4,55.2
2020-03-31,49.00341,0.0,5.0,80.4,3.7,1.6,5.9,975.9,4.8,,4.0,0.92513,3.6,67.5,3.8,55.0
