"DATE_AND_TIME","TEMP_DEGC","PRESSURE_HPA","RAIN_MM","HUMIDITY_PERCENT","WIND_SPEED_MS","WIND_DIRECT_DEGREES","SWIN_WM2","SWOUT_WM2","LWIN_WM2","LWOUT_WM2","SM_TDT1_PERC","SM_TDT2_PERC"
"11-06-2015 19.00",16.3,963,0,52.5,4.5,123,230.6,67.9,300.5,402.6,53.8,48.5
"11-06-2015 20.00",14.3,962.5,0,60.9,5.6,108,96.4,35.3,294.6,382.4,53.7,48.5
"11-06-2015 21.00",12,962,0,69.5,6.8,95,10.5,5.3,288.9,366.5,53.7,48.5
"11-06-2015 22.00",11,962,0,70.7,6.6,93,-3.2,0.2,286.7,359.8,53.8,48.6
"11-06-2015 23.00",10.8,962,0,69.7,6.3,93,-3.5,0.1,286.5,357.6,53.7,48.6
"12-06-2015 00.00",10,961,0,71.4,6.2,92,-3.4,0.1,285.5,354.1,53.7,48.6
"12-06-2015 01.00",9.9,961,0,69.4,4.8,100,-3.5,0.1,284.6,351.6,53.7,48.6
"12-06-2015 02.00",10.1,961,0,63.9,3.4,120,-3.7,0.5,280.1,347.3,53.7,48.5
"12-06-2015 03.00",9,960,0,68.4,4.6,92,-3.8,-0.1,277.3,346,53.6,48.6
"12-06-2015 04.00",8.6,959.5,0,69.7,4.4,90,2.7,1.1,276.3,343.9,53.7,48.6
"12-06-2015 05.00",8.8,959,0,67.5,3.4,88,40.7,6.6,278.4,344.8,53.7,48.6
"12-06-2015 06.00",10.9,959,0,61.6,2.2,102,169.3,24,282.6,357.6,53.6,48.5
"12-06-2015 07.00",12.2,959.5,0,61.1,1.2,179,283.3,46.6,291,376.5,53.7,48.5
"12-06-2015 08.00",13.4,959,0,59.4,1.1,199,454.4,79.5,297.9,395.1,53.7,48.5
"12-06-2015 09.00",13.8,959,0,60.3,1.6,215,570.6,98.6,299.7,410.1,53.6,48.5
"12-06-2015 10.00",15.1,959,0,58.4,1.7,213,740.6,129.9,315.4,433.7,53.7,48.4
"12-06-2015 11.00",16.1,958.5,0,53.5,1.8,219,832.4,144.4,308,446.8,53.5,48.4
"12-06-2015 12.00",17.5,958,0,49.1,1.9,227,840.5,147.1,321.2,458.8,53.5,48.3
"12-06-2015 13.00",18.3,957,0,48.7,2.3,217,883,154.7,318.7,469,53.4,48.2
"12-06-2015 14.00",19.1,957,0,49.1,2.4,229,862.5,155,323.2,472.7,53.4,48.2
"12-06-2015 15.00",19.5,957,0,48.5,2.5,238,619.4,116.2,343.3,456.4,53.1,48
"12-06-2015 16.00",19.2,956,0,47.5,2.2,222,407.4,79,361.4,437.8,53,47.9
"12-06-2015 17.00",19.1,956,0,49.3,2,216,346.2,68.7,360.7,432.6,53.1,47.9
"12-06-2015 18.00",18.2,955,0,55.9,2.8,182,198.7,40,361.1,415.5,52.9,47.8
"12-06-2015 19.00",16.5,955,0,64.4,4.6,109,119.7,28.1,357.2,400,53,47.8
"12-06-2015 20.00",15.9,955,0,67.7,4.2,103,79.8,19.7,350.4,392.9,53,47.8
"12-06-2015 21.00",14.9,955,0,70.1,4.4,94,11.4,2.9,338.9,382.2,52.9,47.8
"12-06-2015 22.00",14.1,955,0,68.1,5.7,92,-1.1,-0.1,355.4,378.8,52.9,47.8
"12-06-2015 23.00",14,955,0,65.7,6.2,92,-1.3,-0.1,354.4,377.8,52.8,47.8
"13-06-2015 00.00",13.5,954.5,0,65.9,6.2,93,-1.6,-0.2,344,374.8,52.8,47.9
"13-06-2015 01.00",13.2,954,0,64.1,6.3,96,-1.9,-0.2,333,371.8,52.9,47.8
"13-06-2015 02.00",13.1,954,0,69.9,6.2,92,-1.4,-0.1,343.2,372.8,53,47.8
"13-06-2015 03.00",13,953.5,0,73.8,4.4,95,-1.4,-0.1,349.2,373,52.9,47.8
"13-06-2015 04.00",12.3,953,0,74.5,3.3,87,1.8,0.5,334.2,367.4,52.7,47.8
"13-06-2015 05.00",12.9,953,0,73.5,3.2,92,15.6,3.2,351.7,372.1,52.8,47.8
"13-06-2015 06.00",12.6,953,0,75.4,3.4,76,41.1,7.9,358.3,374.7,53,47.8
"13-06-2015 07.00",12.1,953,0,78.1,4.2,81,96.8,18.6,356.8,376.9,52.9,47.7
"13-06-2015 08.00",12.1,953.5,0,79.1,2.9,66,131.6,25.3,358.8,381.4,52.8,47.7
"13-06-2015 09.00",11.8,954,0,82.8,2.7,40,140.2,27.2,361.9,383.1,52.9,47.7
"13-06-2015 10.00",12.1,954,0,82,2.3,68,230.4,44.8,358.6,390.3,52.9,47.7
"13-06-2015 11.00",13.2,954,0,76.5,2.4,172,368.7,72.2,363.4,407.2,52.8,47.7
"13-06-2015 12.00",13.7,954,0,78.6,2.7,204,397.1,78.4,368.2,411.7,52.8,47.6
"13-06-2015 13.00",13.6,954,0,79.4,2.1,192,232.3,45.7,370.9,403,52.8,47.6
"13-06-2015 14.00",13.4,954,0,82.8,3,191,99.4,18.7,372,390,52.6,47.6
"13-06-2015 15.00",12,955,1.1,94.1,2,196,32.1,6,373.2,376.9,52.7,47.6
"13-06-2015 16.00",12,955,0.4,96.3,1.4,204,35.8,6.5,375,378.1,52.6,47.6
"13-06-2015 17.00",12.1,955,0.1,96.8,1.5,301,14.2,2.5,374.7,376.2,52.7,47.6
"13-06-2015 18.00",11.8,955,0.1,96.5,1.1,49,26.5,5,373.6,375.7,52.7,47.6
"13-06-2015 19.00",11.3,955,0,91.1,3.4,71,12.5,2.9,369.8,370.6,52.7,47.7
"13-06-2015 20.00",10,955,0,92.5,4.8,71,5.3,1.1,363.8,364.2,52.7,47.7
"13-06-2015 21.00",9,956,0,94,6.6,75,3.2,1,358.2,359,52.7,47.7
"13-06-2015 22.00",8.7,956,0,95.3,6.6,80,0,0.2,356.9,357.4,52.8,47.7
"13-06-2015 23.00",8.6,956,0.8,95.2,6.2,89,-0.5,0.5,356.3,357,52.9,47.8
"14-06-2015 00.00",8.7,956,1.4,93.4,5,80,-1.2,1.2,355.8,356.2,52.8,47.8
"14-06-2015 01.00",8.4,956,0.7,92.5,5.2,76,-1.5,1.2,354.3,354.7,52.9,47.8
"14-06-2015 02.00",7.8,956,0.8,92.7,5.8,71,-1.3,1.1,351.5,352.2,53.1,47.8
"14-06-2015 03.00",7.6,956,0.1,92.3,6,72,-1.7,1.1,350.2,350.8,53.1,47.8
"14-06-2015 04.00",7.2,956,0,93,6.1,68,-0.8,1.1,348.9,349.4,53.3,48
"14-06-2015 05.00",7,956.5,0.6,93.4,5.9,59,3.8,1.8,347.5,348.4,53.2,47.9
"14-06-2015 06.00",7,957,1.6,93,5.6,54,22.3,5.3,347.2,348.6,53.4,48.2
"14-06-2015 07.00",7.4,957,0.4,91.8,5.6,59,106.8,19.4,348.9,353.6,54,48.3
"14-06-2015 08.00",7.9,958,0,91.9,6.1,54,157.1,28,348.8,358,54.4,48.5
"14-06-2015 09.00",8.1,958,0.1,91.8,6.5,59,250.8,43.5,350.8,362.2,54.6,48.6
"14-06-2015 10.00",7.6,959,0.1,91.8,7.8,62,278.3,48.4,345.7,360.3,54.5,48.6
"14-06-2015 11.00",7.4,959.5,0.1,92.4,8.1,61,447.3,76.7,343.5,364.1,54.8,48.7
"14-06-2015 12.00",7.4,960,0,90.3,7.2,60,341.6,63,340.2,362.7,54.8,48.7
"14-06-2015 13.00",7.1,961,0,89,7,67,263.5,49.4,339,359.3,54.8,48.7
"14-06-2015 14.00",6.7,961.5,0,89.4,6.2,72,152.4,28.9,339.4,353.7,54.7,48.8
"14-06-2015 15.00",6.8,962,0,91,6,76,235.3,45.7,341.3,357.1,54.5,48.8
"14-06-2015 16.00",7.2,962,0,87.2,5.6,74,273.3,53.2,337.4,361.8,54.6,48.9
"14-06-2015 17.00",7.3,962,0,85.3,4.9,69,178.2,34.9,339.3,360.1,54.4,48.8
"14-06-2015 18.00",7,963,0,84.4,4.7,74,100.1,19.6,337,353.6,54.6,48.8
"14-06-2015 19.00",6.9,963,0,83,5,76,73.1,15.6,333.5,350.9,54.4,48.8
"14-06-2015 20.00",6.7,963,0,85.2,4.8,86,63.6,18.1,330.2,350.2,54.4,48.8
"14-06-2015 21.00",5.8,964,0,88.6,5.1,97,17.3,8.2,267.1,339.4,54.4,48.9
"14-06-2015 22.00",4.9,964,0,86.3,5.3,92,-3,0.4,258.3,332,54.5,48.9
"14-06-2015 23.00",4.5,964,0,79.7,4.3,90,-3.4,0.2,261,327.9,54.5,48.9
"15-06-2015 00.00",4.4,965,0,69.8,2.8,93,-3.4,0.3,256.8,321.7,54.4,48.9
"15-06-2015 01.00",4.2,965,0,71.4,2.4,87,-3.2,0.1,256.2,318.9,54.4,48.9
"15-06-2015 02.00",4.4,965,0,70,2.5,88,-3.1,-0.1,260.4,319,54.4,48.8
"15-06-2015 03.00",4.1,965,0,70.8,2.8,93,-3.4,-0.3,257.5,318.4,54.3,49
"15-06-2015 04.00",3.6,965,0,85.4,3.4,90,8.7,2.5,262.7,321.9,54.4,48.8
"15-06-2015 05.00",4.5,965,0,86.6,2.8,97,47.2,7.7,266.9,327.6,54.3,48.9
"15-06-2015 06.00",6.3,966,0,84.2,1.9,102,176.2,24.3,268.8,340.8,54.4,48.9
"15-06-2015 07.00",8.1,966,0,76,1.4,149,338.9,53.4,269.8,358.8,54.3,48.9
"15-06-2015 08.00",8.7,966,0,79.6,1.7,208,468.8,76.6,275.1,374.2,54.2,48.8
"15-06-2015 09.00",9.9,967,0.1,74.1,1.6,209,577.3,97.3,286.8,391,54.3,48.8
"15-06-2015 10.00",10.7,967,0,65,2.2,215,614.6,106.6,320.5,401.6,54.2,48.8
"15-06-2015 11.00",11.4,967,0,59.4,2.1,221,614.3,108.6,337.4,409.6,54.2,48.7
"15-06-2015 12.00",11.9,967,0,63.1,2.5,229,541,98.4,347.8,408.7,54.1,48.7
"15-06-2015 13.00",12,967.5,0,63.3,2.9,225,515.5,94.7,349.5,406.4,54,48.6
"15-06-2015 14.00",12,968,0,61.2,2.9,231,309,56.9,350.4,393.4,54,48.6
"15-06-2015 15.00",11.7,967,0,66.1,2.5,269,216.2,40.9,349.6,384.9,53.8,48.5
"15-06-2015 16.00",12,967,0,66.8,1.6,270,211.3,39.3,350.3,389.6,53.8,48.5
"15-06-2015 17.00",12.1,967,0,72.1,1.9,283,262.8,50.5,349.2,392.5,53.7,48.4
"15-06-2015 18.00",12.1,967,0,71.9,1.6,260,200.2,38.3,346.3,389.5,53.8,48.4
"15-06-2015 19.00",11.7,967,0,74.5,1.7,220,126,24.8,347.4,382,53.8,48.4
"15-06-2015 20.00",11.5,967,0,76.5,1.3,227,71.7,16.3,325.4,372.7,53.7,48.3
"15-06-2015 21.00",10.5,967.5,0,79.6,2,140,6.6,1.4,330.4,360.7,53.6,48.4
"15-06-2015 22.00",10,968,0,85.5,2.7,163,-1.1,0.1,340.4,360.6,53.7,48.4
"15-06-2015 23.00",9.7,968,0,86,2,148,-1.3,0.2,344.2,359.1,53.7,48.5
"16-06-2015 00.00",9.5,969,0,85.8,1.3,124,-0.7,0,346.9,358,53.6,48.4
"16-06-2015 01.00",9.7,968,0,80.5,1.8,74,-1.9,0.2,347.3,357.1,53.6,48.4
"16-06-2015 02.00",9.6,968,0,75.1,1.2,93,-0.8,-0.2,345.2,354.6,53.7,48.3
"16-06-2015 03.00",9.4,968,0,78.6,1.4,109,-0.8,-0.2,344.3,354.4,53.7,48.4
"16-06-2015 04.00",9.2,968,0,86.8,1.6,137,3.6,1,343.6,355.9,53.7,48.5
"16-06-2015 05.00",9.4,968,0,84.6,1.6,150,27.5,5.9,345.2,359.6,53.6,48.4
"16-06-2015 06.00",9.8,968,0,83.3,1.6,165,41.1,8.1,347.8,363.7,53.7,48.4
"16-06-2015 07.00",10.3,969,0,80.6,2.5,159,113.9,22.2,349.2,369.8,53.7,48.3
"16-06-2015 08.00",11.1,969,0,82.6,3.1,167,261.6,49.5,351.6,383,53.6,48.3
"16-06-2015 09.00",11.3,969,0,83.7,3.5,172,183.9,36.2,359.5,381.3,53.6,48.3
"16-06-2015 10.00",12.3,969,0,84.7,4,174,396.4,74.8,353.2,395.5,53.5,48.2
"16-06-2015 11.00",12.9,969,0,86.7,4.1,188,320.9,62.4,368.4,397.5,53.5,48.2
"16-06-2015 12.00",13.8,969,0,84.8,4.9,212,506.2,95.2,367.4,408,53.6,48.2
"16-06-2015 13.00",14.4,969,0,80.6,4.9,218,403.1,75.7,366.8,406.2,53.4,48.1
"16-06-2015 14.00",14.8,969,0,77.6,5.6,213,421.8,79.8,366.6,406.5,53.4,48.1
"16-06-2015 15.00",14.8,968.5,0,69.8,6.1,218,399.2,74.7,366,403.8,53.2,48
"16-06-2015 16.00",14.7,968,0,67.5,5.7,221,347.7,67.3,368,401.3,53.2,48
"16-06-2015 17.00",14.5,967.5,0,69.3,5.7,212,309.6,60.8,348.7,397.9,53.2,47.9
"16-06-2015 18.00",13.4,968,0,77.1,4.9,206,157.7,30.2,364.6,388.4,53.2,47.9
"16-06-2015 19.00",12.6,968,0,76.6,4.7,216,69.2,13.2,364.6,379.2,53.2,47.9
"16-06-2015 20.00",11.8,967.5,0,81.9,4.4,200,27.3,5.2,363.5,373.5,53.1,47.9
"16-06-2015 21.00",11.3,967,0,78.4,5.5,173,5.8,1.2,364.5,369,53.2,47.9
"16-06-2015 22.00",10.8,967,0,84.2,5.2,176,-0.2,-0.1,364.8,367,53.1,47.9
"16-06-2015 23.00",10.4,967,0,86.6,4.7,185,-0.2,-0.1,363.4,365.6,53.2,47.9
"17-06-2015 00.00",10.4,967,0,88.3,4.4,184,0,0.1,365.1,365.7,53,47.9
"17-06-2015 01.00",10.7,966,0,92.2,4.2,207,-0.2,-0.1,365.9,367.3,53.2,47.9
"17-06-2015 02.00",10.5,966,0,97.3,4.3,199,-0.3,0.1,365.4,367.1,53.1,47.9
"17-06-2015 03.00",10.6,965,0.1,99.7,5,200,-0.1,0.1,367,367.6,53.1,47.9
"17-06-2015 04.00",10.8,965,0.1,100,5.3,191,0.2,0.1,368.2,368.7,53.1,47.9
"17-06-2015 05.00",11.1,964,0,100,4.8,193,1.7,0.3,369.8,370.2,53.1,47.9
"17-06-2015 06.00",11.3,964,0.5,100,3.7,195,8.8,1.5,371.5,371.6,53.1,47.9
"17-06-2015 07.00",12.1,964,0.2,100,4.2,239,30.9,5.3,375.6,375.7,53.1,47.9
"17-06-2015 08.00",12.6,964,0.2,100,4.9,269,55.7,9,379,379.4,53.2,47.9
"17-06-2015 09.00",11.4,964,0.8,100,5.4,279,53,8.5,372.7,373.4,53.1,47.9
"17-06-2015 10.00",11.3,964,1.2,100,4.5,261,93.2,15.4,372.3,373.9,53.2,47.9
"17-06-2015 11.00",11.6,963,0.2,100,4.1,269,142.1,23.9,374.6,377.4,53.5,48
"17-06-2015 12.00",11.9,963,0,100,6.1,280,219.5,39,376.9,381.3,53.6,48.1
"17-06-2015 13.00",12.3,963,0,98.1,6.5,282,306.9,56.6,378.8,386.6,53.5,48.1
"17-06-2015 14.00",12.6,963,0,87.7,7.5,276,262.3,49,375.1,383.6,53.8,48.2
"17-06-2015 15.00",13.2,963,0,83.8,8.3,276,301.5,57,374.4,386.3,53.6,48.2
"17-06-2015 16.00",13.5,962,0,81.8,8.9,291,310.7,57.9,370.3,388.6,53.7,48.2
"17-06-2015 17.00",11.9,962.5,0,87.6,9.4,297,140.3,27.5,364.5,376.7,53.7,48.2
"17-06-2015 18.00",11.4,963,0,87,8.7,297,137,27.7,357.7,374,53.8,48.2
"17-06-2015 19.00",10.4,963,0,84.5,7.4,300,68.4,14.6,353.6,367,53.6,48.2
"17-06-2015 20.00",9.6,963,0,78,8,297,74.8,22.1,308.4,360.1,53.5,48.2
"17-06-2015 21.00",8.6,964,0,79.3,5.8,294,14.6,6,319.1,353.8,53.6,48.2
"17-06-2015 22.00",7.2,964,0,82.1,6.2,308,-2.3,0.4,282.9,344.6,53.7,48.3
"17-06-2015 23.00",6.3,964,0,84.2,5.2,314,-2.6,0.4,284.8,340.2,53.7,48.3
"18-06-2015 00.00",5.6,964,0,86.9,4.3,313,-1.7,0.4,302,338.7,53.7,48.3
"18-06-2015 01.00",5.5,964,0,85.9,4.2,305,-1.7,0.4,301.2,338,53.8,48.3
"18-06-2015 02.00",5.4,964,0,86.9,3.7,310,-2,0.5,294.4,336.3,53.7,48.3
"18-06-2015 03.00",5.7,964,0,86.4,4.1,308,-0.9,0.4,315.7,339.5,53.7,48.4
"18-06-2015 04.00",6,964,0,88.8,4.8,294,1,0.4,328,342.6,53.6,48.5
"18-06-2015 05.00",6.2,964,0,90.3,4.5,297,15.4,3.1,332.3,344.7,53.8,48.4
"18-06-2015 06.00",6.5,964,0,91,5,293,27,5.6,339.4,347,53.7,48.4
"18-06-2015 07.00",6.9,964,0,90.1,6.2,296,71,14.9,340.3,350.6,53.7,48.3
"18-06-2015 08.00",7.5,964,0,85.1,6.6,298,142.3,28.1,340,355.2,53.8,48.4
"18-06-2015 09.00",8,965,0,85.2,6.9,292,200.2,39.1,341.8,359.9,53.7,48.2
"18-06-2015 10.00",8.2,965,0,88.2,7.2,296,216.8,42.4,344.8,362.1,53.7,48.3
"18-06-2015 11.00",8.8,965,0,84.2,7.7,293,237.9,45.4,345.3,365.4,53.7,48.3
"18-06-2015 12.00",8.2,965,0,89.9,7.5,293,166.6,32.6,347,359.7,53.7,48.3
"18-06-2015 13.00",8.9,965,0,86.3,7.5,290,189.7,37.8,348.8,364.3,53.6,48.2
"18-06-2015 14.00",9,965,0,85.3,8.2,293,129.7,25.1,348.8,362.1,53.6,48.2
"18-06-2015 15.00",8.8,965,0,87.7,7.8,296,93.5,18.2,349.3,360.3,53.6,48.2
"18-06-2015 16.00",8.9,965,0,86.5,8,302,95.4,18.4,348.2,360.6,53.5,48.2
"18-06-2015 17.00",8.6,965,0,90.9,7.2,300,78.6,15.3,347.3,358.6,53.6,48.2
"18-06-2015 18.00",8.7,965,0,82.7,7.1,297,70.4,14.1,344.1,357.8,53.6,48.2
"18-06-2015 19.00",8.4,965,0,82.5,5.3,290,37.6,7.5,342.7,355.7,53.6,48.2
"18-06-2015 20.00",8.1,964,0,83.5,5.7,300,11.6,2.3,344.2,353.2,53.5,48.3
"18-06-2015 21.00",7.8,965,0,87.4,5.8,300,2.1,0.5,345.7,352.3,53.5,48.2
"18-06-2015 22.00",7.6,965,0,92.6,4.8,307,-0.2,0,347.1,351.8,53.5,48.2
"18-06-2015 23.00",7.4,965,0,96.2,4.9,303,-0.4,0.1,347.1,351.1,53.6,48.3
"19-06-2015 00.00",7.3,965,0.1,98.2,5.2,294,-0.5,0,348.6,350.7,53.5,48.2
"19-06-2015 01.00",7.1,965,0,99.7,5.5,294,-0.3,-0.1,348.6,350.3,53.5,48.3
"19-06-2015 02.00",7.1,965,0,99.6,4.7,296,-0.4,0,348.4,350,53.5,48.2
"19-06-2015 03.00",7,965,0.1,99.9,5.4,302,-0.3,-0.1,348.6,349.6,53.5,48.2
"19-06-2015 04.00",7,964,0,100,5.6,297,0.8,0.2,348.8,349.6,53.5,48.2
"19-06-2015 05.00",7,964,0,100,5.6,298,12,2.3,348.7,349.8,53.6,48.3
"19-06-2015 06.00",7,964.5,0,100,5.9,298,20.1,3.6,348.8,350.1,53.6,48.3
"19-06-2015 07.00",7,965,0,100,4.6,303,27.9,4.9,349.2,350.4,53.6,48.3
"19-06-2015 08.00",7.1,965,0,100,4.8,312,72.2,13.1,349.6,352.7,53.4,48.2
"19-06-2015 09.00",7.3,965,0,99.8,5,322,127.7,23.4,351,356.6,53.5,48.2
"19-06-2015 10.00",7.8,965,0,95.9,5.3,305,132.9,23.9,352.7,358.7,53.4,48.2
"19-06-2015 11.00",8.2,966,0,98,4.8,304,152,27.2,354.9,361.8,53.5,48.2
"19-06-2015 12.00",8.5,966,0,94.7,5.6,301,153,27,355.6,362.2,53.4,48.2
"19-06-2015 13.00",8.8,966,0,91.9,5.9,300,136.5,24,356.4,362.3,53.4,48.2
"19-06-2015 14.00",9.2,966,0,90.7,5.4,299,139.9,25.6,357.7,364.3,53.5,48.2
"19-06-2015 15.00",9.6,966,0,90.4,5.3,298,90.7,17.5,358.7,364.4,53.4,48.2
"19-06-2015 16.00",9.6,965,0,89.9,6,296,90.8,17.4,357.9,364.3,53.5,48.1
"19-06-2015 17.00",9.2,965.5,0,92.9,6,296,57,10.7,356,361.6,53.5,48.2
"19-06-2015 18.00",9.1,965.5,0,94,4.6,304,45.3,8.7,355.5,361.3,53.5,48.2
"19-06-2015 19.00",9.1,966,0,94.7,5.2,305,29.7,5.8,355.2,360.6,53.5,48.2
"19-06-2015 20.00",8.9,966,0,96.3,4.6,314,9.8,1.9,354.9,358.9,53.4,48.2
"19-06-2015 21.00",8.8,966,0,96.3,4.3,331,1.9,0.4,352.6,358,53.4,48.2
"19-06-2015 22.00",8.9,966,0,93.6,4,332,-0.3,0.1,350,357.2,53.4,48.2
"19-06-2015 23.00",8.8,966,0,91.3,3.2,341,-0.4,0.2,348.4,356.3,53.5,48.2
"20-06-2015 00.00",8.9,966,0,90.5,2.8,342,-0.7,0.2,343.3,356,53.4,48.2
"20-06-2015 01.00",9,966,0,88.6,1.4,351,-0.4,0.3,346.3,355,53.5,48.2
"20-06-2015 02.00",9.1,966,0,87.6,1,47,-0.1,0.1,353.8,356.7,53.4,48.2
"20-06-2015 03.00",9,965.5,0,90.1,1.2,66,-0.3,0,355.9,357.4,53.5,48.2
"20-06-2015 04.00",9.1,965,0,91.4,0.9,127,0.9,0.2,356.7,358.2,53.5,48.2
"20-06-2015 05.00",8.9,965,0.1,97,1.6,147,13.9,3.1,357.9,359.4,53.4,48.2
"20-06-2015 06.00",9.4,965,0.3,99.5,2,184,27,5.3,361.2,362.6,53.5,48.2
"20-06-2015 07.00",9.8,965,0.1,100,1.6,177,37.5,6.8,364.1,365.9,53.6,48.2
"20-06-2015 08.00",10.4,965,1,100,1.7,181,82.4,14.3,367.9,371.4,53.3,48.2
"20-06-2015 09.00",11,965,1.1,100,1.9,204,145.9,25.7,372.9,379.1,53.4,48.1
"20-06-2015 10.00",11.7,964,1.4,100,2.2,191,239.9,41.6,378.6,388.5,53.6,48.3
"20-06-2015 11.00",12.1,964,0,100,2.5,205,132.2,23.9,379,385.1,53.8,48.4
"20-06-2015 12.00",12.8,964,0,100,2.5,212,167,29.2,382.9,389.6,54,48.4
"20-06-2015 13.00",13,963,0,100,3.4,253,105.8,18.4,382.7,386.5,53.9,48.4
"20-06-2015 14.00",13,963,0.3,100,4,306,140.7,25.1,382.1,386,54,48.5
"20-06-2015 15.00",13.1,963,0.2,100,4.1,310,323.7,57.2,385.3,393.6,54,48.5
"20-06-2015 16.00",14.6,962.5,0,91.3,4.7,298,401.5,75,393.5,403.7,54.2,48.6
"20-06-2015 17.00",15.1,962,0,80.8,4.7,294,333.3,68.1,392.4,400,54.1,48.6
"20-06-2015 18.00",14.6,962,0,76.3,4.5,280,225.4,48.1,388,393.9,54.1,48.6
"20-06-2015 19.00",14.6,962,0,75,3.9,286,254.4,66.6,386.3,395.1,54.2,48.6
"20-06-2015 20.00",14,961,0,75.7,2.1,262,109.7,37.7,376.8,383.9,54,48.6
"20-06-2015 21.00",12.5,961,0,81.1,1.9,221,10.9,4.5,362.5,366.8,54,48.7
"20-06-2015 22.00",11.7,961,0,87.8,2,174,-0.8,0.5,364.3,366.8,54,48.7
"20-06-2015 23.00",11.4,960.5,0,96.2,3.2,190,-1.6,0.3,360,367.8,54.1,48.7
"21-06-2015 00.00",11,960,0,99.8,3.4,196,-0.7,0.1,364.8,369.3,53.8,48.7
"21-06-2015 01.00",10.1,959,0,98.8,3.9,184,-3,0.4,333.8,360.5,54.1,48.6
"21-06-2015 02.00",9.6,958.5,0,99.9,3,193,-0.8,0.1,355.2,361.9,53.9,48.7
"21-06-2015 03.00",9.3,958,0,99.7,3.2,255,-1.1,0.2,349.5,359.8,54,48.7
"21-06-2015 04.00",9.3,958,0,96,3.5,275,0.3,0.4,350.4,359.1,54.1,48.7
"21-06-2015 05.00",8.7,958,0,94.1,5.6,292,13.7,2.9,352.6,356.8,54,48.7
"21-06-2015 06.00",8.3,957.5,0,99.2,3.9,279,35.9,6.9,352.9,357.2,54.1,48.7
"21-06-2015 07.00",8.1,958,0,99.3,4.4,289,46.3,9,353,356.9,54.1,48.7
"21-06-2015 08.00",8,958,0,96.8,5.5,285,90.5,16.8,351.9,357.7,54.2,48.7
"21-06-2015 09.00",8.1,958,0,92.4,6.3,289,145.4,27.6,349.8,358.6,54.1,48.6
"21-06-2015 10.00",8.2,957,0.1,92.3,6.5,295,236.1,42.4,348.3,361.5,54.1,48.7
"21-06-2015 11.00",9.7,957,0,81.1,6.5,276,457.9,81.3,345.5,374.5,54.1,48.6
"21-06-2015 12.00",9.9,957,0,78.1,6.9,267,336.1,63.6,339.8,372.2,54.2,48.6
"21-06-2015 13.00",10.6,957,0,74,7.2,272,440.7,84.4,343.3,379,54.1,48.6
"21-06-2015 14.00",10.6,957,0,71.9,7.5,267,377.2,73.9,344,377.5,54,48.6
"21-06-2015 15.00",9.9,957,0.2,76,7.5,272,220.5,45.8,349.2,367.3,54,48.6
"21-06-2015 16.00",10.1,957,0,75.4,7.3,275,203.9,42.4,348.1,367.8,54,48.5
"21-06-2015 17.00",10.2,956,0,74.4,7.2,271,222,45.9,343.4,369.5,53.9,48.5
"21-06-2015 18.00",9.1,956,0,80.7,6.5,266,61.3,12.4,344.8,360.5,53.9,48.5
"21-06-2015 19.00",8.7,956,0,85,5.5,276,44.1,8.8,344.5,357.9,53.9,48.5
"21-06-2015 20.00",7.9,956,0,87.6,5.4,280,12.3,2.5,341.7,353.3,54,48.6
"21-06-2015 21.00",7.2,956,0,96.1,3,268,1.6,0.9,343.7,350.5,53.9,48.6
"21-06-2015 22.00",6.9,956,0,97,3,289,-0.9,0.3,340.5,349.1,53.8,48.6
"21-06-2015 23.00",6.8,955.5,0,98.2,2.7,271,-0.7,0.3,342.9,348.5,53.8,48.6
"22-06-2015 00.00",6.4,955,0,99.2,2.7,275,-0.7,0.2,342,347,53.9,48.6
"22-06-2015 01.00",6.2,955,0,98.3,2.4,275,-0.8,0.2,341.9,346.1,53.8,48.6
"22-06-2015 02.00",6.1,954,0,97.7,4,286,-0.8,0.2,340.6,345.1,53.9,48.5
"22-06-2015 03.00",6,954,0,99,2.7,256,-0.4,0.2,342.1,344.9,53.8,48.6
"22-06-2015 04.00",6,953,0.1,100,2.6,267,0.2,0.2,342.1,345,53.9,48.6
"22-06-2015 05.00",5.9,953,0.6,100,2.8,293,5,1,342.9,344.7,54,48.7
"22-06-2015 06.00",6.1,953,0.8,100,3.3,283,11.6,2.1,344.7,345.7,53.8,48.7
"22-06-2015 07.00",6.4,953,0.7,100,4.8,299,38.8,7.1,346.5,347.8,54.1,48.6
"22-06-2015 08.00",6.5,953,0.4,100,4.9,314,43,7.7,347.1,348.6,54.2,48.7
"22-06-2015 09.00",7.2,953,0.1,100,4.8,314,236,40.3,351.8,358.4,54.5,48.7
"22-06-2015 10.00",7.4,953,0,100,5.4,314,186.2,33.7,353.2,360.6,54.4,48.8
"22-06-2015 11.00",8.2,954,0,98.5,5.1,314,277.1,49.9,357.4,366.9,54.7,49
"22-06-2015 12.00",9.3,954,0,93.2,5.5,321,301,54.8,361.7,372.8,54.7,49
"22-06-2015 13.00",9.6,954,1,90,6.5,338,257.6,45.7,352.6,368.5,54.8,49
"22-06-2015 14.00",9.4,954.5,0.6,86.8,9.7,192,321.9,55.4,342.2,366.3,55.1,49.2
"22-06-2015 15.00",8.8,954.5,0,87,10.7,29,347.1,60.6,331.6,364.9,55.3,49.5
