"Code","Name"
"9201365","Oenanthe fluviatilis"
"9201366","Oenanthe lachenalii"
"9201367","Oenanthe pimpinelloides"
"9201368","Oenanthe silaifolia"
"9201370","Oenothera biennis"
"9201371","Oenothera glazioviana"
"920251.09999999998","Oil seed rape"
"820407","Oligotrichum hercynicum"
"820408","Oncophorus virens"
"9201375","Onobrychis viciifolia"
"9201376","Ononis reclinata"
"9201377","Ononis repens"
"9201378","Ononis spinosa"
"9201379","Onopordum acanthium"
"9101381.0999999996","Ophioglossum azoricum"
"9101380","Ophioglossum lusitanicum"
"9101381.1999999993","Ophioglossum vulgatum"
"9201382","Ophrys apifera"
"9201383","Ophrys fuciflora"
"9201384","Ophrys insectifera"
"9201385","Ophrys sphegodes"
"9201386","Orchis laxiflora"
"9201387","Orchis mascula"
"9201388","Orchis militaris"
"9201389","Orchis morio"
"9201390","Orchis purpurea"
"9201391","Orchis simia"
"9201392","Orchis ustulata"
"9102051","Oreopteris limbosperma"
"9201393","Origanum vulgare"
"9205118","Ornithogalum [spp]"
"9201396","Ornithogalum angustifolium"
"9201395","Ornithogalum pyrenaicum"
"9201397","Ornithopus perpusillus"
"9201398","Ornithopus pinnatus"
"200001585","Orobanche [spp]"
"9201399","Orobanche alba"
"9201405","Orobanche artemisiae-campestris"
"9201400","Orobanche caryophyllacea"
"9201401","Orobanche elatior"
"9201402","Orobanche hederae"
"9201404","Orobanche minor"
"9201406","Orobanche purpurea"
"9201408","Orobanche rapum-genistae"
"9201409","Orobanche reticulata"
"9201410","Orthilia secunda"
"820411","Orthodontium lineare"
"820412","Orthothecium intricatum"
"820413","Orthothecium rufescens"
"820415","Orthotrichum anomalum"
"9101411","Osmunda regalis"
"9201412","Otanthus maritimus"
"200001644","Oxalis [spp]"
"9201413","Oxalis acetosella"
"9201415","Oxalis articulata"
"9201414","Oxalis corniculata"
"9202519","Oxalis debilis"
"9202517","Oxalis dillenii"
"9202518","Oxalis incarnata"
"9202520","Oxalis latifolia"
"9202523","Oxalis pes-caprae"
"9201416","Oxalis stricta"
"9201420","Oxyria digyna"
"9201421","Oxytropis campestris"
"9201422","Oxytropis halleri"
"9204435","Panicum miliaceum"
"9205129","Papaver [spp]"
"9201424","Papaver argemone"
"9207046","Papaver dubium"
"9201426","Papaver dubium subsp.dubium"
"9201429","Papaver dubium subsp.lecoqii"
"9201427","Papaver hybridum"
"9201430","Papaver rhoeas"
"9201431","Papaver somniferum"
"9201432","Parapholis incurva"
"9201433","Parapholis strigosa"
"9201434","Parentucellia viscosa"
"9201435","Parietaria judaica"
"9201436","Paris quadrifolia"
"5505328","Parmelia [spp]"
"5503411","Parmelia saxatilis"
"9201437","Parnassia palustris"
"9201440","Pastinaca sativa"
"200001645","Pedicularis [spp]"
"9201441","Pedicularis palustris"
"9201442","Pedicularis sylvatica"
"8101323","Pellia [spp]"
"8101323","Pellia cf. endiviifolia"
"8101323","Pellia cf. epiphylla"
"8101323","Pellia cf. neesiana"
"810868","Pellia endiviifolia"
"810867","Pellia epiphylla"
"5505248","Peltigera [spp]"
"5503834","Peltigera aphthosa"
"5503836","Peltigera canina"
"5503841","Peltigera horizontalis"
"5503849","Peltigera praetextata"
"5503850","Peltigera rufescens"
"200001074","Pelvetia canescens"
"9201443","Pentaglottis sempervirens"
"9201521","Persicaria amphibia"
"9201525","Persicaria bistorta"
"9201530","Persicaria hydropiper"
"9201535","Persicaria laxiflora"
"9201537","Persicaria maculosa"
"9201534","Persicaria minor"
"9201543","Persicaria vivipara"
"9201538","Persicaria wallichii"
"810870","Petalophyllum ralfsii"
"9201445","Petasites albus"
"9201446","Petasites fragrans"
"9201447","Petasites hybridus"
"9201090.0999999996","Petrorhagia nanteuilii"
"9201090.1999999993","Petrorhagia prolifera"
"200001646","Petroselinum [spp]"
"9201449","Petroselinum crispum"
"9201450","Petroselinum segetum"
"9201451","Peucedanum officinale"
"9201453","Peucedanum palustre"
"200001647","Phalaris [spp]"
"9201454","Phalaris arundinacea"
"9201455","Phalaris canariensis"
"9201456","Phalaris minor"
"820433","Phascum curvicolle"
"820434","Phascum cuspidatum"
"820435","Phascum floerkeanum"
"9102053","Phegopteris connectilis"
"8201199","Philonotis [spp]"
"820437","Philonotis calcarea"
"820439","Philonotis fontana"
"9204587","Phleum [spp]"
"9201460","Phleum alpinum"
"9201459","Phleum arenarium"
"9201461","Phleum bertolonii"
"9201462","Phleum phleoides"
"9202247","Phleum pratense sens.lat."
"9201465","Phragmites australis"
"9101466","Phyllitis scolopendrium"
"9201467","Phyllodoce caerulea"
"820442","Physcomitrella patens"
"820443","Physcomitrium pyriforme"
"920616","Physospermum cornubiense"
"9201469","Phyteuma orbiculare"
"9201468","Phyteuma spicatum"
"9205155","Picea [spp]"
"9201470","Picea abies"
"9201470","Picea abies (c)"
"9201470","Picea abies (g)"
"9202401","Picea sitchensis"
"9202401","Picea sitchensis (c)"
"9201471","Picris echioides"
"9201472","Picris hieracioides"
"9204516","Pilosella aurantiaca"
"9203083","Pilosella flagellaris"
"920976","Pilosella officinarum"
"9203144","Pilosella peleteriana"
"9101474","Pilularia globulifera"
"200001648","Pimpinella [spp]"
"9201475","Pimpinella major"
"9201476","Pimpinella saxifraga"
"9201477","Pinguicula alpina"
"9201478","Pinguicula grandiflora"
"9201480","Pinguicula lusitanica"
"9201481","Pinguicula vulgaris"
"9204546","Pinus [spp]/seedling"
"9202402","Pinus contorta"
"9202402.1999999993","Pinus contorta var latifloia (c)"
"9201482","Pinus nigra"
"9201482","Pinus nigra (c)"
"9201483","Pinus pinaster"
"9201484","Pinus sylvestris"
"9201484","Pinus sylvestris (c)"
"9201484","Pinus sylvestris (g)"
"9204365","Pisum sativum"
"5503461","Placynthiella icmalea"
"5503462","Placynthiella oligotropha"
"5503463","Placynthiella uliginosa"
"820446","Plagiobryum zieri"
"200001105","Plagiochila [spp]"
"810872.19999999995","Plagiochila asplenioides"
"810872","Plagiochila asplenioides sens.lat."
"810871","Plagiochila atlantica"
"810786","Plagiochila carringtonii"
"810875","Plagiochila exigua"
"810874.19999999995","Plagiochila killarniensis"
"810872.09999999998","Plagiochila porelloides"
"810873","Plagiochila punctata"
"810874","Plagiochila spinulosa agg."
"200001447","Plagiomnium [spp]"
"820379","Plagiomnium affine"
"820392","Plagiomnium elatum"
"820391","Plagiomnium ellipticum"
"820383","Plagiomnium rostratum"
"820395","Plagiomnium undulatum"
"820447","Plagiopus oederi"
"20000994","Plagiothecium [spp]"
".","Plagiothecium [spp]"
"820449","Plagiothecium denticulatum"
"820456","Plagiothecium nemorale"
"820458","Plagiothecium succulentum"
"820459","Plagiothecium undulatum"
"200001649","Plantago [spp]"
"9201485","Plantago coronopus"
"9201487","Plantago lanceolata"
"9201488","Plantago major"
"9201489","Plantago maritima"
"9201490","Plantago media"
"200001650","Platanthera [spp]"
"9201492","Platanthera bifolia"
"9201493","Platanthera chlorantha"
"9202407","Platanus x hispanica (P. occidentalis x orientalis)"
"820461","Pleuridium subulatum"
"810880","Pleurocladula albescens"
"810881","Pleurozia purpurea"
"820463","Pleurozium schreberi"
"9204547","Poa [spp]"
"9201494","Poa alpina"
"9201506.1999999993","Poa angustifolia"
"9201495","Poa annua"
"9201497","Poa bulbosa"
"9201498","Poa chaixii"
"9201499","Poa compressa"
"9201500","Poa flexuosa"
"9201501","Poa glauca"
"9201506.5","Poa humilis"
"9201502","Poa infirma"
"9201504","Poa nemoralis"
"200001593","Poa nemoralis/trivialis"
"9201505","Poa palustris"
"9201506","Poa pratensis sens.lat."
"9201507","Poa trivialis"
"820479","Pogonatum aloides"
"820489","Pogonatum urnigerum"
"8201213","Pohlia [spp]"
"820470","Pohlia carnea"
"820468","Pohlia cruda"
"820471","Pohlia drummondii"
"820474","Pohlia ludwigii"
"820475","Pohlia nutans"
"820477","Pohlia proligera sensu Smith -1978"
"820465","Pohlia wahlenbergii"
"820465.30000000005","Pohlia wahlenbergii var.glacialis"
"9201508","Polemonium caeruleum"
"9201509","Polycarpon diphyllum"
"9201509","Polycarpon tetraphyllum"
"9204548","Polygala [spp]"
"9201510","Polygala amarella"
"9201512","Polygala calcarea"
"9201515","Polygala oxyptera"
"9201514","Polygala serpyllifolia"
"9201515","Polygala vulgaris"
"20000323","Polygala vulgaris/serpyllifolia"
"9201516","Polygonatum multiflorum"
"9201518","Polygonatum odoratum"
"9201519","Polygonatum verticillatum"
"9204549","Polygonum [spp]"
"9201520","Polygonum arenastrum"
"9201522","Polygonum aviculare agg."
"9202269","Polygonum boreale"
"9201531","Polygonum lapathifolium"
"9201533","Polygonum maritimum"
"9201531","Polygonum nodosum"
"9201539","Polygonum oxyspermum"
"9201540","Polygonum rurivagum"
"200001676","Polypodium [spp]"
"9101544.0999999996","Polypodium cambricum"
"9101544.3000000007","Polypodium interjectum"
"9101544","Polypodium vulgare sens.lat."
"9101544.1999999993","Polypodium vulgare sens.str."
"9201545","Polypogon monspeliensis"
"9104651","Polystichum [spp]"
"9101546","Polystichum aculeatum"
"9101547","Polystichum lonchitis"
"9101548","Polystichum setiferum"
"20000330","Polystichum setiferum/aculeatum"
"8201214","Polytrichum [spp]"
"820480","Polytrichum alpestre"
"820481","Polytrichum alpinum"
"820482","Polytrichum commune"
"820483","Polytrichum formosum"
"820484","Polytrichum gracile"
"820485","Polytrichum juniperinum"
"820484","Polytrichum longisetum"
"820488","Polytrichum piliferum"
"820487","Polytrichum sexangulare"
"200001212","Polytrichum urnigerum"
"200001652","Populus (cultivar)"
"9201549","Populus alba"
"9201551","Populus canescens"
"9201551","Populus canescens (s)"
"9204313","Populus nigra"
"9201554","Populus nigra subsp.betulifolia"
"9201555","Populus tremula"
"9201555","Populus tremula (g)"
"9201555","Populus tremula (s)"
"200001653","Porella [spp]"
"810885","Porella platyphylla"
"9204551","Potamogeton 'hybrids'"
"9204551","Potamogeton [spp]"
"9201557","Potamogeton acutifolius"
"9201558","Potamogeton alpinus"
"9201559","Potamogeton berchtoldii"
"9201561","Potamogeton coloratus"
"9201562","Potamogeton compressus"
"9201563","Potamogeton crispus"
"9201565","Potamogeton epihydrus"
"9201566","Potamogeton filiformis"
"9201567","Potamogeton friesii"
"9201568","Potamogeton gramineus"
"9201569","Potamogeton lucens"
"9201570","Potamogeton natans"
"9201572","Potamogeton nodosus"
"9201573","Potamogeton obtusifolius"
"9201574","Potamogeton pectinatus"
"9201575","Potamogeton perfoliatus"
"9201576","Potamogeton polygonifolius"
"9201577","Potamogeton praelongus"
"9201578","Potamogeton pusillus"
"9201579","Potamogeton rutilus"
"9201581","Potamogeton trichoides"
"9205173","Potentilla [spp]"
"9201583","Potentilla anglica"
"9201584","Potentilla anserina"
"9201585","Potentilla argentea"
"9201587","Potentilla crantzii"
"9201588","Potentilla erecta"
"9201589","Potentilla fruticosa"
"9201597","Potentilla neumanniana"
"9201592","Potentilla palustris"
"9201594","Potentilla reptans"
"9201595","Potentilla rupestris"
"9201596","Potentilla sterilis"
"8201215","Pottia [spp]"
"820497","Pottia intermedia"
"820500","Pottia starkeana"
"820500.09999999998","Pottia starkeana subsp.conica"
"820501","Pottia truncata"
"810887","Preissia quadrata"
"200001654","Primula [spp]"
"9201600","Primula elatior"
"9201602","Primula elatior x vulgaris (P. x digenea)"
"9201603","Primula farinosa"
"9201604","Primula scotica"
"200001594","Primula scotica/farinosa"
"9201605","Primula veris"
"9201607","Primula vulgaris"
"9201610","Prunella vulgaris"
"9204552","Prunus [spp]"
"9201611","Prunus avium"
"9201611","Prunus avium (c)"
"9201611","Prunus avium (g)"
"9201612","Prunus cerasifera"
"9201613","Prunus cerasus"
"9201614","Prunus domestica"
"9201614","Prunus domestica (g)"
"9201615","Prunus laurocerasus"
"9202618","Prunus lusitanica"
"9201616","Prunus padus"
"9201616","Prunus padus (c)"
"9201616","Prunus padus (g)"
"9201617","Prunus spinosa"
"9201617","Prunus spinosa (c)"
"9201617","Prunus spinosa (g)"
"920556","Pseudofumaria lutea"
"920947","Pseudorchis albida"
"820507","Pseudoscleropodium purum"
"9205178","Pseudotsuga [spp]"
"9201618","Pseudotsuga menziesii"
"9201618","Pseudotsuga menziesii (c)"
"9101619","Pteridium aquilinum"
"810888","Ptilidium ciliare"
"820512","Ptilium crista-castrensis"
"820514","Ptychomitrium polyphyllum"
"9205179","Puccinellia [spp]"
"9201620","Puccinellia distans"
"9201621","Puccinellia fasciculata"
"9201622","Puccinellia maritima"
"9201624","Puccinellia rupestris"
"9201625","Pulicaria dysenterica"
"9201626","Pulicaria vulgaris"
"9201627","Pulmonaria longifolia"
"9205437","Pulmonaria obscura"
"9201628","Pulmonaria officinalis"
"920106","Pulsatilla vulgaris"
"5503487","Pycnothelia papillaria"
"200001655","Pyrola [spp]"
"9201630","Pyrola media"
"9201631","Pyrola minor"
"9205438","Pyrola rotundifolia"
"200001656","Pyrus [spp]"
".","Pyrus communis"
"9201633","Pyrus communis"
"9201634","Pyrus cordata"
"200001191","Pyrus cultivar"
".","Quercus cerris"
"9201635","Quercus cerris"
"9201635","Quercus cerris (g)"
".","Quercus ilex"
"9201637","Quercus ilex"
"9201638","Quercus petraea"
"9201638","Quercus petraea (c)"
"9201638","Quercus petraea (g)"
"9201639","Quercus petraea x robur (g)"
"9201639","Quercus petraea x robur (s)"
"9201640","Quercus robur"
"9201640","Quercus robur (c)"
"9201640","Quercus robur (g)"
"9201639","Quercus robur x petraea (c)"
"9202419","Quercus rubra"
"9204446","Quercus seedling/sp"
"8201226","Racomitrium [spp]"
"820520","Racomitrium aquaticum"
"820521","Racomitrium canescens sens.lat."
"820523","Racomitrium fasciculare"
"820524","Racomitrium heterostichum sens.lat."
"820525","Racomitrium lanuginosum"
"9201641","Radiola linoides"
"5506031","Ramalina [spp]"
"9201642","Ranunculus acris"
"9201643.0999999996","Ranunculus aquatilis"
"9201644","Ranunculus arvensis"
"9201645","Ranunculus auricomus"
"9201646","Ranunculus baudotii"
"9201647","Ranunculus bulbosus"
"9201648","Ranunculus circinatus"
"9201649","Ranunculus ficaria"
"9201651","Ranunculus flammula"
"9201652","Ranunculus fluitans"
"9201653","Ranunculus hederaceus"
"9201655","Ranunculus lingua"
"9207525","Ranunculus marginatus"
"9201657","Ranunculus muricatus"
"9201654","Ranunculus omiophyllus"
"9201658","Ranunculus ophioglossifolius"
"9201650","Ranunculus paludosus"
"9201659","Ranunculus parviflorus"
"9201643.1999999993","Ranunculus peltatus"
"9201643.3000000007","Ranunculus penicillatus"
"9201643.5999999996","Ranunculus penicillatus var calcareus"
"9201643.5999999996","Ranunculus pseudofluitans"
"9201660","Ranunculus repens"
"9201661","Ranunculus reptans"
"9201662","Ranunculus sardous"
"9201663","Ranunculus sceleratus"
"9204555","Ranunculus seedling/sp"
"9201664","Ranunculus trichophyllus"
"9201665","Ranunculus tripartitus"
"9205187","Raphanus [spp]"
"9205481","Raphanus raphanistrum"
"9201666","Raphanus raphanistrum subsp.maritimus"
"810896","Reboulia hemisphaerica"
"200001657","Reseda [spp]"
"9201672","Reseda lutea"
"9201673","Reseda luteola"
"9201674","Reseda phyteuma"
"9201675","Rhamnus cathartica"
"200001104","Rheum [spp]"
"9205193","Rhinanthus [spp]"
"9201683","Rhinanthus angustifolius"
"9201678","Rhinanthus minor"
"200001449","Rhizomnium [spp]"
"820388","Rhizomnium pseudopunctatum"
"820389","Rhizomnium punctatum"
"820527","Rhodobryum roseum"
"9205194","Rhododendron [spp]"
"9201687","Rhododendron ponticum"
"9201687","Rhododendron ponticum (c)"
"9201687","Rhododendron ponticum (g)"
"9201691","Rhynchospora alba"
"9201692","Rhynchospora fusca"
"820245","Rhynchostegium confertum"
"820248","Rhynchostegium murale"
"820251","Rhynchostegium riparioides"
"200001658","Rhytidiadelphus [spp]"
"820532","Rhytidiadelphus loreus"
"820533","Rhytidiadelphus squarrosus"
"820534","Rhytidiadelphus triquetrus"
"820535","Rhytidium rugosum"
"200001596","Ribes [spp]"
"9201693","Ribes alpinum"
"9201694","Ribes nigrum"
"200001589","Ribes nigrum/rubrum"
"9201696","Ribes rubrum"
"9201696","Ribes rubrum (g)"
"9201695","Ribes spicatum"
"9201697","Ribes uva-crispa"
"200001244","Riccardia [spp]"
"810902","Riccardia chamedryfolia"
"810899","Riccardia multifida"
"8101335","Riccia [spp]"
"810903","Riccia beyrichiana"
"810971","Riccia cavernosa"
"810909","Riccia fluitans"
"810910","Riccia glauca"
"810915","Riccia sorocarpa"
"810917","Ricciocarpos natans"
"9201698","Robinia pseudoacacia"
"9201700","Romulea columnae"
"9204556","Rorippa [spp]"
"9201701","Rorippa amphibia"
"9202546","Rorippa islandica sens.str."
"9201346","Rorippa microphylla"
"9201348","Rorippa nasturtium-aquaticum agg."
"9201347","Rorippa nasturtium-aquaticum sens.str."
"9201703","Rorippa palustris"
"9201704","Rorippa sylvestris"
"9201706","Rosa agrestis"
"9201707","Rosa arvensis"
"9207533","Rosa caesia"
"9201708","Rosa canina (g)"
"9201708","Rosa canina (s)"
"9201708","Rosa canina agg."
"9201709","Rosa canina sens.str."
"9201706","Rosa elliptica"
"9201712","Rosa micrantha"
"9201713","Rosa obtusifolia"
"9201719","Rosa pimpinellifolia"
"9201714","Rosa rubiginosa agg."
"9201715","Rosa rubiginosa sens.str."
"9201716","Rosa rugosa"
"9201705","Rosa seedling/sp"
"9201718","Rosa sherardii"
"9201720","Rosa stylosa"
"9201721","Rosa tomentosa"
"9201722","Rosa villosa agg (g)"
"9201722","Rosa villosa agg."
"9201725","Rubia peregrina"
"200001659","Rubus [spp]"
"9201728","Rubus abietinus (app)"
"9201728","Rubus adornatus (app)"
"9201728","Rubus alteriflorus (sil)"
"9201728","Rubus amoenus (app)"
"9201728","Rubus analogus (app)"
"9201728","Rubus angustifrons (app)"
"9201728","Rubus apiculatus (app)"
"9201728","Rubus apricus (app)"
"9202293","Rubus arcticus"
"9201728","Rubus axillaris (sil)"
"9201728","Rubus bifrons (dis)"
"9201728","Rubus bracteosus (sil)"
"9201726","Rubus caesius"
"9201728","Rubus caliculatus (app)"
"9201728","Rubus chaerophyllus (sil)"
"9201727","Rubus chamaemorus"
"9201728","Rubus chloocladus (dis)"
"9201728","Rubus chlorothyrsos (sil)"
"9201728","Rubus conspicuus (app)"
"9201728","Rubus corymbosus (app)"
"9201728","Rubus cruentatus (app)"
"9201728","Rubus cuspidifer (dis)"
"9201728","Rubus discolor (dis)"
"9201728","Rubus entomodontos (app)"
"9201728","Rubus eriostachys (app)"
"9201728","Rubus euchloos (sil)"
"9201728","Rubus festivus (app)"
"9201728","Rubus foliosus (app)"
"9201728","Rubus fruticosus agg (g)"
"9201728","Rubus fruticosus agg."
"9201728","Rubus fruticosus appendiculati (g)"
"9201728","Rubus fruticosus glandulosi (g)"
"9201728","Rubus fruticosus sect. appendiculati"
"9201728","Rubus fruticosus sect. discolores"
"9201728","Rubus fruticosus sect. glandulosi"
"9201728","Rubus fruticosus sect. suberecti"
"9201728","Rubus fruticosus sect. sylvatici"
"9201728","Rubus fruticosus sect. triviales"
"9201728","Rubus fruticosus sylvatici (g)"
"9201728","Rubus fuscater (app)"
"9201728","Rubus gelertii (sil)"
"9201728","Rubus genevieri (app)"
"9201728","Rubus geniculatus (dis)"
"9201728","Rubus glandulosus (app)"
"9201728","Rubus godronii (dis)"
"9201728","Rubus granulatus (app)"
"9201728","Rubus gremlii (app)"
"9201728","Rubus guentheri (app)"
"9201728","Rubus hebecarpos (app)"
"9201728","Rubus helveticus (app)"
"9201728","Rubus hirsutus (app)"
"9201728","Rubus hirtus (app)"
"9201728","Rubus histrix (app)"
"9201728","Rubus humifusus (app)"
"9201728","Rubus hypomalacus (sil)"
"9201729","Rubus idaeus"
"9201728","Rubus incultus"
"9201728","Rubus infestans (app)"
"9201728","Rubus inopacatus (app)"
"9201728","Rubus inserticatus (app)"
"9201728","Rubus koehleri (app)"
"9201728","Rubus langei (sil)"
"9201728","Rubus lasiothyrsus (sil)"
"9201728","Rubus lejeunei (app)"
"9201728","Rubus lusaticus (app)"
"9201728","Rubus maassii (sil)"
"9201728","Rubus macrostachys (app)"
"9201728","Rubus majusculus (sil)"
"9201728","Rubus melanoxylon (app)"
"9201728","Rubus mercieri (sil)"
"9201728","Rubus muenteri (sil)"
"9201728","Rubus mulleri (app)"
"9201728","Rubus neesensis (sub)"
"9201728","Rubus nemorensis (sil)"
"9201728","Rubus obscurus (app)"
"9201728","Rubus oigocladus (app)"
"9201728","Rubus opacus (sub)"
"9201728","Rubus pedatifolius (sil)"
"9201728","Rubus pilocarpus (app)"
"9201728","Rubus podophyllos (app)"
"9201728","Rubus pygmaeopsis (app)"
"9201728","Rubus salisbergensis (app)"
"9201730","Rubus saxatilis"
"9201728","Rubus schlechtendalii (sil)"
"9201728","Rubus schleicheri (app)"
"9201728","Rubus schmidelyanus (app)"
"9201728","Rubus serratulifolius (app)"
"9201728","Rubus silesiacus (sil)"
"9201731","Rubus spectabilis"
"9201728","Rubus spinnulatus (app)"
"9201728","Rubus taeniorium (app)"
"9201728","Rubus tereticaulis (app)"
"9201728","Rubus teretiusculus (app)"
"9201728","Rubus thyrsanthus (dis)"
"9201728","Rubus thyrsifolius (app)"
"9201728","Rubus truncifolius (app)"
"9201728","Rubus vallicola (sil)"
"9201728","Rubus vallisparsus (app)"
".","x"
"9201734","Rumex acetosa"
"9201735","Rumex acetosella"
"9201739","Rumex aquaticus"
"9201741","Rumex conglomeratus"
"20000377","Rumex conglomeratus/sanguineus"
"9201742","Rumex crispus"
"9202464","Rumex crispus x obtusifolius (R. x pratensis)"
"9201745","Rumex hydrolapathum"
"9201746","Rumex longifolius"
"9201747","Rumex maritimus"
"9201748","Rumex obtusifolius"
"9202455","Rumex obtusifolius x sanguineus (R. x dufftii)"
"9201749","Rumex palustris"
"9201737","Rumex pseudoalpinus"
"9201751","Rumex pulcher"
"9201752","Rumex rupestris"
"9201753","Rumex sanguineus"
"9204557","Rumex seedling/sp"
"9201759","Ruppia cirrhosa"
"9201758","Ruppia maritima"
"9201760","Ruscus aculeatus"
"810918","Saccogyna viticulosa"
"9205207","Sagina [spp]"
"9202559","Sagina apetala"
"9201762","Sagina apetala subsp.apetala"
"9201761","Sagina apetala subsp.erecta"
"9201765","Sagina maritima"
"9201764","Sagina nivalis"
"9201766","Sagina nodosa"
"9201767","Sagina procumbens"
"9201768","Sagina saginoides"
"9201769","Sagina subulata"
"9201771","Sagittaria sagittifolia"
"9202242","Salicornia agg."
"9201774","Salicornia dolichostachya"
"9204326","Salicornia europaea agg."
"9201776","Salicornia fragilis"
"9201778","Salicornia nitens"
"9201779","Salicornia obscura"
"9201780","Salicornia pusilla"
"9201781","Salicornia ramosissima"
"20000382","Salicornia ramosissima/europaea"
"9204558","Salix 'indeterminate hybrids'"
"9201784","Salix alba"
"9202350","Salix alba x babylonica (S. x sepulcralis)"
"9201785","Salix arbuscula"
"9201802","Salix arenaria"
"9201786","Salix atrocinerea"
"9201786","Salix atrocinerea (g)"
"9201786","Salix atrocinerea (s)"
"9201787","Salix aurita"
"9201787","Salix aurita (g)"
"9201802","Salix aurita x atrocinerea (s)"
"9201788","Salix caprea"
"9201788","Salix caprea (c)"
"9201788","Salix caprea (g)"
"9201789","Salix cinerea"
"9201789","Salix cinerea (c)"
"9201789","Salix cinerea (g)"
"9201793","Salix fragilis"
"9201793","Salix fragilis (s)"
"9201794","Salix herbacea"
"9201795","Salix lanata"
"9201796","Salix lapponum"
"9201802","Salix lapponum x atrocinerea (s)"
"9201802","Salix lapponum x myrsinites"
"9201797","Salix myrsinifolia"
"9201798","Salix myrsinites"
"9204558","Salix nigricans/phyllicifolia"
"9201799","Salix pentandra"
"9201799","Salix pentandra (s)"
"9201800","Salix phylicifolia"
"9201800","Salix phylicifolia (c )"
"9201801","Salix purpurea"
"9201801","Salix purpurea (g)"
"9201802","Salix repens agg."
"9201803","Salix reticulata"
"9204558","Salix seedling/sp"
"9201804","Salix triandra"
"9201805","Salix viminalis"
"9201805","Salix viminalis (s)"
"9205441","Salsola kali"
"9201811","Salvia nemorosa"
"9201810","Salvia pratensis"
"9201812","Salvia verbenaca"
"9205211","Sambucus [spp]"
"9201814","Sambucus ebulus"
"9201815","Sambucus nigra"
"9201815","Sambucus nigra (c)"
"9201815","Sambucus nigra (g)"
"9201816","Sambucus racemosa"
"9201817","Samolus valerandi"
"200001660","Sanguisorba [spp]"
"9205442","Sanguisorba minor"
"9201818","Sanguisorba officinalis"
"9201819","Sanicula europaea"
"9201821","Saponaria officinalis"
"9201777","Sarcocornia perennis"
"9201825","Saussurea alpina"
"9205222","Saxifraga [spp]"
"9201826","Saxifraga aizoides"
"9201827","Saxifraga cernua"
"9201828","Saxifraga cespitosa"
"9201830","Saxifraga granulata"
"9201832","Saxifraga hirculus"
"9201833","Saxifraga hirsuta"
"9201835","Saxifraga hypnoides"
"9201836","Saxifraga nivalis"
"9201837","Saxifraga oppositifolia"
"9201838","Saxifraga rivularis"
"9205482","Saxifraga rosacea"
"9201840","Saxifraga spathularis"
"9201842","Saxifraga stellaris"
"9201843","Saxifraga tridactylites"
"200001661","Scabiosa [spp]"
"9201846","Scabiosa columbaria"
"9201847","Scandix pecten-veneris"
"8101338","Scapania [spp]"
"810920","Scapania aspera"
"8101338","Scapania cf. irrigua"
"810927","Scapania gracilis"
"810929","Scapania irrigua"
"810930","Scapania nemorea"
"810931","Scapania nimbosa"
"810932","Scapania ornithopodioides"
"810936","Scapania subalpina"
"810937","Scapania uliginosa"
"810938","Scapania umbrosa"
"810939","Scapania undulata"
"9201848","Scheuchzeria palustris"
"200001662","Schistidium [spp]"
"820291","Schistidium apocarpum"
"820306","Schistidium maritimum"
"9201851","Schoenoplectus lacustris"
"9201849","Schoenoplectus pungens"
"9201852","Schoenoplectus tabernaemontani"
"9201853","Schoenoplectus triqueter"
"9201854","Schoenus ferrugineus"
"9201855","Schoenus nigricans"
"9201856","Scilla autumnalis"
"9201857","Scilla verna"
"920985","Scirpoides holoschoenus"
"9204559","Scirpus [spp]"
"9201861","Scirpus sylvaticus"
"9201862","Scleranthus annuus"
"9201863","Scleranthus perennis"
"820541","Scorpidium scorpioides"
"820540","Scorpiurium circinatum"
"9201864","Scorzonera humilis"
"9205231","Scrophularia [spp]"
"9201865","Scrophularia auriculata"
"9201867","Scrophularia nodosa"
"9201868","Scrophularia scorodonia"
"9201869","Scrophularia umbrosa"
"9201870","Scrophularia vernalis"
"9205232","Scutellaria [spp]"
"9201872","Scutellaria galericulata"
"9201874","Scutellaria minor"
"9204369","Secale cereale"
"9205234","Sedum [spp]"
"9201875","Sedum acre"
"9201876","Sedum album"
"9201877","Sedum anglicum"
"20000399","Sedum anglicum/acre"
"9201879","Sedum forsterianum"
"9201882","Sedum rosea"
"9201881","Sedum rupestre"
"9201885","Sedum telephium"
"9201886","Sedum villosum"
"9101888","Selaginella selaginoides"
"9201889","Selinum carvifolia"
"820550","Sematophyllum demissum"
"820551","Sematophyllum micans"
"9201890","Sempervivum tectorum"
"9204588","Senecio [spp]"
"9201891","Senecio aquaticus"
"9202294","Senecio cambrensis"
"9201892","Senecio cineraria"
"9201896","Senecio erucifolius"
"9201897","Senecio fluviatilis"
"9201899","Senecio jacobaea"
"200001586","Senecio jacobaea/ecrucifolius"
"9201900","Senecio paludosus"
"9204436","Senecio smithii"
"9201902","Senecio squalidus"
"9201903","Senecio sylvaticus"
"9201904","Senecio viscosus"
"9201905","Senecio vulgaris"
"9202410","Sequoiadendron giganteum"
"920172","Seriphidium maritimum"
"9201906","Serratula tinctoria"
"9201907","Seseli libanotis"
"9201908","Sesleria caerulea"
"9201912","Sherardia arvensis"
"9201913","Sibbaldia procumbens"
"9201914","Sibthorpia europaea"
"9201916","Silaum silaus"
"9205248","Silene [spp]"
"9201917","Silene acaulis"
