FID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1932-09,104.62,63.88,82.73,54.70,52.09,41.89,230.12,66.07,73.71,125.21,56.31,51.20,329.58,48.19,50.28,123.59,249.64,184.17,81.65,130.29,54.87,74.84,179.59,91.75,81.77,56.93,70.60,73.81,103.46,141.79,50.78,81.44,64.10,111.37,64.56,59.46,179.46
1932-10,178.52,125.13,198.42,108.30,126.65,106.42,295.63,153.18,120.76,255.10,122.74,72.42,463.40,126.91,113.25,119.20,288.33,220.58,116.25,215.02,102.08,196.62,219.60,175.10,130.09,73.55,136.81,163.28,188.60,194.86,86.96,173.27,136.30,165.11,80.55,88.22,261.58
1932-11,72.59,42.65,59.26,34.14,34.66,41.67,113.99,84.54,45.01,118.89,34.94,35.25,196.26,29.64,47.42,57.16,143.78,56.94,15.30,62.90,36.95,36.67,106.47,52.52,45.27,29.29,51.39,48.83,59.67,98.76,41.34,74.18,37.14,62.58,28.71,33.07,90.74
1932-12,45.28,15.95,57.46,16.38,13.87,11.49,214.75,39.88,42.51,63.07,17.89,27.45,432.44,12.09,24.32,85.37,145.40,131.19,27.31,100.69,18.04,10.47,88.51,47.24,41.52,9.98,24.65,30.55,39.74,136.60,22.27,50.63,20.08,90.32,11.81,26.05,89.65
1933-01,53.62,48.34,53.19,17.68,45.15,35.02,194.04,60.19,57.25,96.37,32.75,46.02,341.58,32.63,37.54,89.61,151.12,95.60,23.64,80.71,16.62,60.66,103.79,70.44,71.32,29.26,50.56,56.68,77.72,112.48,35.13,66.55,63.61,64.30,30.84,45.93,113.99
1933-02,65.08,75.58,65.91,44.62,92.38,38.64,180.28,121.76,94.92,163.09,54.07,89.37,297.25,32.91,58.86,75.41,183.21,145.31,56.83,102.38,43.59,58.69,144.46,117.67,129.31,36.88,81.31,85.86,147.21,124.36,68.81,99.77,116.82,91.56,40.99,77.71,143.43
1933-03,53.33,71.72,57.36,45.53,71.49,50.69,105.61,73.93,63.64,107.29,58.85,56.33,214.85,53.26,55.48,40.45,133.58,47.18,16.68,108.13,43.19,52.52,101.82,88.63,64.77,53.07,64.23,81.52,121.24,99.50,65.86,76.22,92.62,88.66,56.89,54.36,165.68
1933-04,39.46,24.80,39.79,27.97,23.42,33.69,81.25,35.25,18.73,57.56,37.23,27.29,114.49,19.40,25.78,25.26,75.36,50.59,40.49,60.82,25.06,29.97,59.78,37.82,33.94,22.28,20.93,28.01,36.44,68.76,26.91,27.04,24.14,43.28,23.52,21.28,73.48
1933-05,39.83,51.88,48.25,49.23,66.00,38.30,142.52,46.45,40.02,64.47,46.92,53.90,143.33,47.50,28.58,66.08,93.88,53.65,33.91,89.90,46.08,37.17,72.78,40.42,67.65,37.30,38.51,50.76,65.57,75.35,50.77,42.79,66.88,74.34,32.08,44.02,70.55
1933-06,42.68,44.44,28.17,55.29,51.24,78.95,98.18,71.14,53.74,111.34,49.46,53.43,128.07,59.21,35.20,51.28,68.28,62.95,30.63,45.06,52.67,60.74,49.14,54.14,46.24,65.26,97.64,32.21,62.49,54.39,41.73,98.52,46.27,45.48,71.72,44.94,63.79
1933-07,53.43,41.84,61.35,30.43,43.83,64.87,133.33,58.86,47.06,101.22,28.35,37.47,211.60,34.52,33.95,74.95,209.80,124.46,59.95,81.96,32.77,37.21,174.62,74.73,43.57,36.76,63.38,43.89,74.94,94.89,36.37,75.36,44.77,53.49,36.26,42.21,69.18
1933-08,43.83,15.31,30.40,21.55,14.34,26.63,119.57,21.59,18.60,43.96,11.55,10.41,186.00,12.95,22.67,41.17,80.41,59.66,30.70,24.66,21.44,27.71,49.65,21.58,12.44,19.99,26.99,22.48,34.53,97.65,15.43,30.50,22.16,81.12,19.29,16.54,49.07
1933-09,19.55,65.76,26.95,60.17,59.44,53.12,82.43,28.26,33.11,45.54,44.37,48.49,51.88,75.11,20.55,29.77,78.00,46.84,27.56,65.00,65.47,109.75,66.27,63.33,61.61,50.00,30.29,71.47,96.81,24.84,50.75,36.73,82.68,17.47,54.03,23.11,85.31
1933-10,97.66,47.02,119.27,67.75,48.05,65.28,228.97,145.85,133.46,196.67,76.56,107.20,224.91,37.80,92.94,65.50,185.15,144.60,88.41,170.69,68.51,73.50,136.14,64.41,168.17,39.35,140.69,49.83,68.92,124.76,95.09,158.39,49.53,99.16,44.15,109.36,124.34
1933-11,41.70,30.67,21.49,59.12,27.36,33.60,104.60,56.03,17.61,86.29,45.63,56.96,106.21,25.59,36.15,25.02,101.96,99.10,62.26,55.10,65.88,32.91,84.24,20.75,107.80,39.85,25.67,16.86,25.01,78.69,62.64,24.70,24.49,67.40,41.71,18.89,43.39
1933-12,21.65,12.56,37.86,18.09,13.28,11.95,54.09,14.20,16.20,17.71,14.80,13.26,53.10,9.44,10.29,17.63,31.26,39.37,34.55,77.25,20.05,31.01,22.36,26.05,37.45,9.22,12.68,18.72,24.63,35.05,18.58,21.60,15.92,27.27,10.21,9.83,62.28
1934-01,57.45,45.70,71.99,33.72,44.43,24.50,222.91,85.45,76.32,128.08,39.10,37.87,403.10,35.60,48.08,112.07,213.43,131.96,24.88,107.80,33.64,78.56,143.69,72.38,57.92,23.20,65.24,61.36,83.67,167.62,37.70,111.82,66.81,104.58,23.41,65.46,137.90
1934-02,1.93,5.88,7.87,16.78,3.97,6.06,13.60,11.04,7.98,11.14,16.99,27.72,12.44,4.15,7.64,4.47,11.38,8.91,6.72,5.78,15.79,3.39,10.26,2.35,57.36,11.72,8.85,0.93,2.91,8.44,29.73,7.96,2.92,4.90,12.62,8.05,6.26
1934-03,37.77,58.82,48.04,31.00,57.45,43.01,129.31,82.88,52.01,120.21,45.88,47.20,175.39,50.76,41.92,49.57,132.01,177.85,69.97,123.95,31.56,76.55,97.26,77.51,81.72,32.63,56.61,68.36,96.98,85.79,55.58,64.65,74.43,70.89,34.61,49.22,121.03
1934-04,61.01,47.01,51.81,55.11,44.58,61.37,177.85,62.10,51.19,85.62,62.24,55.79,208.29,54.45,46.84,70.55,125.75,150.31,95.83,87.35,51.87,57.63,101.86,55.86,93.77,42.40,47.43,50.25,73.03,99.03,51.28,90.54,55.31,59.91,46.22,58.76,109.83
1934-05,78.20,15.20,32.91,58.46,14.33,14.30,144.75,48.25,39.11,81.26,20.55,26.62,234.75,15.39,31.88,67.15,152.41,73.95,33.67,51.78,51.66,12.70,115.16,18.24,35.08,13.53,29.73,23.22,27.67,101.66,29.20,57.19,15.97,91.66,13.32,28.91,46.09
1934-06,54.54,37.22,35.47,44.12,32.96,47.63,112.28,27.33,31.75,69.64,28.20,45.40,140.71,30.70,13.30,71.15,106.45,77.76,52.34,49.95,39.11,44.28,79.32,36.68,37.68,28.31,31.00,31.72,45.01,74.77,34.78,53.61,35.68,62.22,28.69,29.24,53.63
1934-07,35.73,46.57,9.83,30.90,62.67,38.84,103.93,53.54,32.53,122.78,30.41,45.87,81.19,30.16,69.86,50.08,89.21,111.08,50.44,16.28,34.27,28.48,62.27,39.52,76.31,48.10,37.20,16.35,47.45,51.27,26.16,58.61,47.40,40.53,44.18,21.52,34.73
1934-08,82.40,64.91,84.97,48.93,52.17,50.27,206.99,63.81,65.39,99.09,70.27,45.82,310.83,48.25,52.94,96.99,188.90,156.47,62.90,72.53,44.83,85.37,142.01,74.64,74.04,43.90,66.96,69.71,102.98,151.37,54.14,88.84,64.44,127.39,43.70,48.76,113.50
1934-09,80.70,47.94,56.11,48.97,35.92,38.89,185.90,64.60,47.95,108.81,46.80,44.78,378.35,36.41,37.00,81.92,201.78,101.97,38.26,83.53,50.62,32.41,137.94,58.69,55.35,35.88,56.43,61.49,76.08,156.11,37.96,74.73,45.18,122.03,36.00,42.47,108.65
1934-10,114.13,41.41,80.71,40.77,40.56,34.93,286.09,97.87,47.17,185.68,43.21,36.60,424.42,29.63,54.88,110.87,273.57,253.67,102.21,85.46,40.30,63.77,193.64,55.42,83.15,26.29,77.38,48.79,55.37,181.13,36.60,88.06,41.76,143.94,25.17,34.11,114.64
1934-11,67.93,53.73,52.68,37.96,56.99,27.45,54.28,51.79,42.24,76.18,29.99,47.63,60.81,45.80,39.63,18.53,57.85,91.58,58.07,70.56,38.27,109.79,48.38,53.87,98.80,40.31,58.69,80.85,94.41,55.62,52.85,81.23,72.63,44.60,42.89,38.66,67.72
1934-12,117.65,153.39,147.14,78.83,155.93,94.74,293.49,149.95,143.70,187.97,90.99,95.35,456.81,122.40,115.62,101.36,292.63,162.63,85.91,314.76,83.70,225.42,233.18,272.51,150.90,76.90,106.58,223.80,302.18,205.57,91.91,157.32,205.63,164.78,86.60,111.39,349.94
1935-01,42.58,22.40,23.45,74.17,19.88,60.18,107.35,63.23,20.57,106.26,62.23,45.95,148.06,30.45,25.81,47.38,81.00,77.53,26.46,42.53,74.20,24.02,59.96,21.77,98.41,29.21,28.70,28.19,25.49,77.68,58.70,31.11,20.08,51.00,29.28,23.80,29.56
1935-02,71.40,68.33,73.32,45.65,75.59,44.06,269.70,125.80,72.55,183.71,49.60,54.21,408.42,53.98,70.82,112.50,290.36,123.29,28.37,100.02,44.78,123.50,232.80,95.75,107.45,37.96,66.65,83.04,121.69,173.99,76.34,109.99,102.79,131.47,39.30,55.62,159.03
1935-03,23.80,11.58,25.03,14.19,8.32,12.14,63.71,35.40,22.89,56.85,11.57,18.98,78.33,11.61,14.24,25.88,65.80,52.49,35.62,52.18,14.69,16.04,48.57,25.44,22.96,10.85,17.53,20.30,25.54,42.68,13.96,28.41,10.72,38.71,10.92,12.95,55.85
1935-04,61.09,85.53,107.96,57.32,80.80,75.11,187.98,85.57,110.22,116.07,86.07,50.15,225.67,77.36,53.83,86.03,162.56,129.92,78.11,116.17,52.98,96.52,140.49,102.01,86.79,63.64,79.77,74.48,111.21,109.07,67.22,113.43,88.66,77.28,62.16,87.52,157.27
1935-05,36.95,34.82,48.05,34.59,35.75,23.18,35.49,12.16,28.04,21.82,11.64,13.92,42.94,32.21,37.92,16.34,41.49,36.93,23.17,54.39,31.60,30.04,38.57,23.02,39.34,20.65,21.04,25.77,34.79,22.74,11.77,24.98,37.25,29.64,20.09,22.71,72.18
1935-06,99.35,102.30,63.93,72.37,103.54,62.69,173.78,96.27,95.43,127.68,98.88,58.30,260.48,92.24,75.02,89.12,162.41,133.40,68.22,74.10,65.33,55.05,115.57,115.56,61.00,67.97,76.36,65.14,117.06,133.24,58.79,103.00,86.61,122.06,66.88,64.60,134.38
1935-07,27.15,21.64,14.59,22.36,28.70,13.69,64.59,35.67,10.98,60.47,7.99,11.37,123.38,21.53,14.72,38.51,73.61,47.38,19.38,9.42,23.44,7.31,48.50,22.28,12.87,13.35,13.93,44.81,43.65,48.94,10.00,26.08,20.92,32.23,11.73,9.60,11.45
1935-08,62.10,57.70,59.38,34.97,62.37,32.00,112.11,46.97,27.90,67.04,31.60,49.22,159.10,41.51,18.90,52.10,96.63,110.81,70.02,84.44,35.67,123.77,62.15,63.01,51.03,35.79,35.10,94.58,98.43,98.42,45.97,37.00,76.92,74.28,31.16,40.19,72.63
1935-09,169.90,111.16,95.07,74.28,87.19,109.15,320.04,126.22,109.26,205.97,78.15,105.01,483.22,76.42,89.58,98.17,390.11,152.60,57.47,84.67,80.55,153.86,288.76,96.40,137.56,79.07,108.49,98.07,138.34,242.21,104.93,144.16,108.61,206.48,77.38,77.60,135.80
1935-10,125.91,84.09,145.82,67.11,82.90,61.13,281.56,174.18,81.30,274.85,76.06,90.81,465.06,75.72,112.18,145.61,332.44,212.46,75.02,143.64,60.59,122.20,267.09,165.53,146.08,57.94,101.84,96.29,146.31,192.33,82.89,147.24,104.72,149.88,62.08,71.90,145.94
1935-11,95.44,126.99,116.51,81.18,130.08,83.25,175.14,153.23,135.18,196.37,89.26,102.54,260.64,92.43,100.49,88.94,197.04,151.84,69.75,194.82,82.72,176.75,151.54,198.08,164.05,81.09,133.12,171.64,233.15,151.37,102.33,195.71,157.61,105.69,82.93,122.23,205.49
1935-12,79.00,81.42,78.40,40.69,72.74,42.43,111.58,118.24,88.97,153.03,44.70,56.33,208.64,65.29,55.79,41.08,135.42,71.28,42.00,168.89,44.73,101.11,112.33,147.31,90.49,52.97,70.96,82.08,122.20,114.56,58.74,117.81,97.01,103.07,60.98,71.63,157.19
1936-01,99.87,111.85,93.55,62.33,108.30,77.51,218.95,111.81,103.14,140.72,72.57,78.08,317.91,101.55,79.59,63.95,223.97,193.39,75.05,205.90,61.49,120.23,176.19,133.50,149.15,69.57,77.99,115.22,168.52,152.91,79.12,117.19,143.03,109.34,68.17,85.04,257.88
1936-02,50.44,49.95,48.31,62.55,48.81,58.92,129.67,80.37,58.89,103.44,65.32,49.49,134.56,40.17,49.94,54.65,102.38,118.54,68.91,213.23,65.30,60.17,84.65,76.42,92.32,49.25,54.51,63.47,85.72,64.47,80.72,73.56,61.60,49.39,55.02,61.07,198.06
1936-03,45.38,38.67,47.89,9.99,39.54,12.19,95.53,64.09,62.30,89.99,17.13,27.41,169.15,25.77,60.93,40.15,122.09,124.26,41.63,144.49,9.76,34.78,93.32,81.04,43.63,23.63,46.77,46.83,76.10,80.33,21.29,68.93,41.49,76.58,24.75,65.51,185.28
1936-04,32.66,41.69,61.71,29.96,45.74,37.46,46.80,41.79,47.89,55.11,39.91,36.60,52.35,35.37,48.34,16.98,39.83,75.38,30.50,64.96,27.88,51.64,35.46,48.08,46.60,43.46,48.76,42.28,66.23,20.53,47.43,79.48,46.36,13.61,46.92,49.79,88.68
1936-05,24.80,17.72,17.60,28.06,17.32,24.04,44.54,22.11,26.05,36.70,31.39,34.91,53.91,9.90,22.24,23.98,50.94,54.50,32.05,34.67,28.67,6.48,42.38,17.37,62.35,20.02,19.87,9.64,13.35,28.32,40.14,30.59,16.13,24.87,17.14,31.85,32.95
1936-06,145.36,98.62,47.26,79.45,84.18,90.37,143.97,88.68,101.06,116.74,81.37,74.90,241.66,98.04,69.19,48.95,135.31,77.21,37.07,45.03,70.48,78.82,100.33,69.92,82.20,105.80,91.39,85.18,89.44,106.21,94.92,118.41,85.33,83.13,109.24,80.54,56.80
1936-07,84.18,110.22,167.20,104.18,98.90,151.44,231.31,126.81,118.50,180.45,164.20,99.46,300.71,79.93,66.45,102.00,183.20,181.95,59.85,226.37,106.93,100.94,135.07,147.76,93.32,130.14,117.75,85.82,133.45,112.05,115.44,215.70,93.63,82.37,126.16,131.52,230.84
1936-08,44.17,12.99,17.72,41.63,16.68,23.36,102.66,41.09,25.49,77.36,35.67,40.63,181.26,10.62,13.25,34.18,113.99,61.39,27.28,11.12,39.41,20.28,77.18,6.43,71.96,12.75,21.61,5.77,24.07,104.84,35.65,22.14,24.03,68.83,12.48,11.75,4.73
1936-09,86.04,82.56,54.00,64.69,60.05,68.44,231.76,102.71,77.05,190.32,60.66,48.66,317.02,67.08,76.59,119.82,194.12,168.71,62.54,67.91,68.21,51.29,127.24,86.06,78.59,51.39,103.68,67.94,91.89,155.89,41.59,137.82,65.61,133.57,49.33,59.14,105.73
1936-10,53.93,50.45,45.53,53.76,49.85,48.61,181.81,112.21,43.31,168.99,51.35,37.85,278.98,45.45,32.97,87.13,180.34,100.97,34.40,41.89,54.31,32.22,137.76,56.02,74.15,32.25,59.51,23.56,42.09,102.87,59.96,69.51,43.16,69.27,32.02,33.20,45.31
1936-11,118.52,90.16,105.50,71.55,83.89,60.27,198.05,110.25,85.86,170.28,77.33,73.92,327.55,77.08,54.75,73.42,214.89,137.65,61.15,152.18,74.86,125.79,165.89,85.32,104.86,49.46,67.56,107.88,124.50,166.26,66.21,127.78,92.46,124.33,47.99,60.58,136.13
1936-12,95.34,59.82,93.88,39.72,58.87,40.80,280.70,94.67,98.75,144.41,43.73,30.61,416.50,47.52,51.22,94.68,261.04,112.68,27.74,93.15,43.16,65.53,190.28,108.88,71.32,35.98,62.16,69.03,92.42,176.48,31.70,129.45,79.35,126.32,41.83,64.72,173.35
1937-01,40.18,111.36,112.05,87.36,113.60,86.30,176.77,141.27,94.59,184.97,91.17,68.14,330.47,88.25,58.64,83.45,174.50,161.03,50.39,184.85,88.63,149.40,136.53,162.15,145.97,69.32,72.76,145.76,204.28,113.35,86.65,123.46,160.11,76.09,70.32,76.44,327.91
1937-02,103.63,115.52,151.69,64.21,111.88,67.16,240.97,162.89,126.34,214.62,70.92,70.74,392.43,103.98,87.33,104.64,301.56,158.85,61.47,198.80,63.88,158.92,249.39,150.77,109.32,67.16,93.49,122.57,165.46,195.90,62.12,153.22,109.48,157.56,72.86,103.26,252.82
1937-03,29.88,88.13,72.80,67.03,86.20,90.13,100.02,81.83,63.50,101.24,82.53,61.22,144.21,68.31,39.30,33.29,94.94,137.03,88.60,175.64,65.31,104.02,79.75,102.61,124.91,80.18,49.31,77.82,117.33,60.24,73.60,77.18,87.47,57.97,82.86,66.03,250.00
1937-04,75.93,67.34,74.18,59.11,63.71,71.84,122.98,72.33,39.26,108.41,77.67,88.14,165.61,71.03,58.44,50.16,132.12,76.31,33.90,90.88,55.42,78.52,113.76,56.00,106.50,58.20,55.22,59.23,82.33,92.82,78.20,58.91,73.81,62.20,58.94,49.53,152.89
1937-05,47.84,73.51,42.90,75.13,66.39,56.92,132.73,70.23,46.34,92.10,90.23,68.63,96.86,76.87,53.75,51.58,108.47,102.92,81.19,69.01,64.17,67.78,94.01,66.44,102.03,86.59,69.42,64.76,79.39,51.32,103.37,56.76,67.98,41.82,85.81,53.39,85.89
1937-06,51.32,50.77,24.22,32.14,52.36,66.43,75.67,34.56,13.55,58.34,35.14,39.98,152.82,54.14,34.33,42.72,80.14,52.02,32.96,33.40,29.67,37.86,52.09,29.10,36.83,37.33,27.22,20.81,35.02,74.19,33.17,36.48,41.07,55.13,36.04,20.99,38.68
1937-07,52.59,29.96,56.79,55.32,24.68,51.49,128.75,76.65,66.56,123.82,101.11,54.13,177.03,40.97,45.15,58.24,94.91,97.16,55.18,46.58,57.99,37.54,64.10,60.08,58.23,48.43,74.21,35.79,40.62,79.34,62.55,96.35,21.74,65.79,48.69,64.85,29.56
1937-08,35.35,42.89,27.15,26.28,32.92,41.83,111.53,27.65,21.02,52.26,39.75,25.40,175.82,62.16,35.02,51.39,87.98,118.48,57.27,16.37,23.83,45.98,63.29,35.21,32.91,32.73,26.05,28.79,37.45,64.99,22.73,47.35,20.53,42.42,27.66,21.90,35.54
1937-09,51.93,54.98,69.91,53.54,48.02,59.93,142.89,33.21,79.96,50.45,46.86,24.67,236.01,39.11,47.01,79.98,128.05,103.74,21.97,89.14,60.62,60.85,78.10,70.97,52.68,37.21,91.09,52.71,59.54,106.17,28.91,91.63,50.82,83.21,33.61,52.38,64.83
1937-10,56.94,71.38,62.46,36.57,68.48,51.11,100.03,72.71,96.43,89.24,42.15,56.36,153.15,54.96,81.84,61.28,92.30,98.67,64.11,110.07,34.69,83.90,74.63,156.70,100.46,53.04,68.59,79.83,110.71,69.82,48.86,130.75,79.48,65.23,56.05,60.43,122.89
1937-11,37.89,41.05,41.82,60.61,42.15,38.67,36.90,50.19,43.99,62.15,55.38,48.95,80.26,34.42,34.43,20.26,65.96,31.63,17.41,75.18,64.18,41.89,54.71,40.80,95.66,37.89,39.65,53.86,70.40,59.78,61.61,56.27,67.42,46.59,39.14,33.85,98.66
1937-12,54.47,91.90,77.98,88.82,97.80,73.36,151.98,103.76,68.24,121.45,82.36,70.87,187.26,90.71,77.93,44.10,118.18,191.97,107.19,143.90,100.87,121.72,87.74,126.75,173.82,56.31,79.23,149.20,134.26,103.34,90.05,104.30,115.03,89.19,64.28,48.00,118.96
1938-01,84.04,71.80,106.37,57.31,62.68,75.27,228.89,118.17,94.58,172.37,67.23,53.35,365.35,68.46,70.46,74.28,301.32,170.98,46.12,143.90,56.84,119.71,233.08,90.95,102.51,56.37,82.22,87.50,113.87,168.63,49.90,144.12,97.59,107.05,56.14,70.86,215.86
1938-02,23.90,13.15,29.84,21.10,12.27,14.79,79.34,43.61,15.58,62.99,19.16,27.62,138.14,15.81,10.11,24.41,82.75,57.46,16.12,57.30,21.31,26.96,60.35,22.06,40.77,15.94,18.83,13.70,17.97,51.58,23.57,24.34,10.01,29.97,18.42,14.50,49.94
1938-03,25.66,7.58,10.46,10.86,6.67,13.64,89.08,23.93,5.35,46.39,8.57,5.90,171.49,8.80,10.33,46.33,73.08,69.16,13.96,13.50,11.37,18.57,41.55,5.67,5.92,4.94,14.28,8.61,11.98,59.61,6.64,11.93,7.13,48.46,5.19,9.94,4.26
1938-04,5.75,2.42,4.01,16.08,2.64,7.72,20.69,8.26,3.15,15.49,16.19,2.90,37.19,4.20,5.02,11.40,25.50,14.40,5.58,1.30,16.48,11.75,21.27,0.91,9.44,3.13,3.84,0.00,1.47,15.84,6.92,5.96,1.41,7.89,3.19,2.29,7.05
1938-05,84.62,44.39,58.19,53.53,44.57,48.58,134.74,77.19,52.29,128.79,61.64,73.64,243.15,44.23,49.33,78.53,147.43,90.42,57.35,100.65,50.91,65.99,110.12,42.63,98.92,50.12,39.64,35.34,51.98,105.32,59.07,70.05,43.32,90.70,48.01,41.81,87.03
1938-06,112.71,14.61,43.14,26.49,14.14,15.35,179.53,67.63,53.38,126.94,28.59,55.79,373.93,12.15,48.84,93.30,187.75,139.30,65.57,36.71,25.47,21.56,144.04,27.45,64.62,26.45,46.46,15.58,19.47,140.10,29.14,76.99,14.42,114.20,26.14,32.37,44.88
1938-07,84.23,41.59,63.73,52.31,39.35,33.63,225.78,103.73,79.89,179.49,50.73,85.12,420.24,37.36,61.75,118.88,221.37,158.05,66.20,138.87,48.09,44.89,159.04,90.84,83.57,37.76,73.76,49.37,73.09,169.71,70.96,90.40,68.38,129.77,37.54,84.96,111.94
1938-08,96.93,65.71,141.46,28.55,48.42,33.93,144.96,48.32,105.26,99.61,28.52,63.22,193.44,47.35,89.75,68.52,183.11,74.91,39.04,88.79,26.07,41.07,154.26,63.89,92.85,53.00,75.14,36.52,63.37,83.38,83.45,93.81,32.38,56.14,50.13,71.04,247.74
1938-09,55.21,47.99,25.51,50.57,34.14,62.36,109.84,61.99,39.39,91.37,62.91,53.14,185.40,74.84,32.27,65.42,92.93,74.72,43.73,52.85,52.37,71.13,69.74,45.33,66.12,47.70,73.87,41.00,50.35,81.12,62.54,39.00,42.02,77.27,50.02,32.87,44.41
1938-10,171.59,74.66,135.55,72.94,65.82,66.21,404.10,136.46,89.28,243.21,74.92,75.29,692.87,66.47,78.09,180.83,546.91,239.94,93.31,126.43,69.33,104.63,464.88,105.50,128.24,50.10,81.99,93.36,114.62,284.16,64.38,130.86,78.95,222.40,51.24,61.07,156.58
1938-11,129.96,90.60,130.56,48.75,91.61,51.34,271.96,118.93,113.47,174.93,58.59,66.59,491.82,76.71,79.28,151.06,271.23,206.08,61.77,186.37,50.89,116.31,194.13,136.70,106.33,44.63,88.64,109.81,140.17,206.68,58.82,160.72,119.42,152.55,44.66,77.93,247.24
1938-12,106.31,87.36,84.65,84.06,82.93,63.68,206.02,131.04,74.69,173.90,95.61,98.09,277.81,79.37,62.41,71.25,228.76,146.47,55.87,141.17,88.12,92.38,185.70,129.27,143.55,71.87,73.18,80.19,111.18,152.01,100.69,114.13,97.69,134.04,84.11,82.29,158.65
1939-01,106.17,121.61,127.23,120.30,109.72,110.28,278.28,168.55,130.13,221.98,115.22,93.00,368.32,131.03,139.96,114.34,270.06,220.59,84.02,197.84,119.84,158.78,234.47,148.16,150.22,99.56,146.31,113.20,170.69,147.08,83.22,173.21,130.88,98.56,100.65,135.56,272.37
1939-02,49.93,26.87,43.83,21.81,29.77,17.23,172.94,64.97,40.25,115.35,22.35,28.87,358.92,23.14,41.51,70.41,204.70,114.73,20.23,70.18,22.44,41.12,157.64,48.54,40.00,10.77,28.28,31.30,52.86,120.94,12.83,62.01,40.45,88.07,10.80,25.20,78.30
1939-03,45.58,33.78,31.76,54.06,27.67,43.54,167.46,66.64,33.76,98.83,54.78,48.20,232.47,36.05,39.97,55.27,130.23,160.09,55.19,68.05,54.43,41.20,98.89,31.21,73.73,38.39,34.46,29.33,40.80,79.37,46.88,64.68,33.85,73.35,40.24,33.98,74.27
1939-04,56.67,68.58,56.13,68.83,65.31,66.61,78.83,56.78,41.86,87.28,58.34,29.62,154.01,66.03,41.49,28.43,89.24,74.30,25.96,64.52,61.78,54.47,72.70,60.52,50.28,55.10,38.97,50.38,71.05,65.95,38.70,77.95,60.46,45.70,55.72,46.43,108.45
1939-05,28.71,38.13,24.16,21.49,36.65,20.08,36.45,38.62,29.73,66.05,20.76,37.30,36.67,36.14,33.45,13.37,33.84,40.49,19.64,28.07,19.62,28.21,27.01,22.12,61.35,19.75,37.97,23.29,37.42,17.46,26.12,33.56,51.23,13.91,18.73,27.14,18.01
1939-06,86.08,38.29,36.96,45.54,32.42,36.37,145.52,54.36,39.33,90.77,81.57,49.70,228.27,35.86,36.20,59.22,151.12,93.79,42.80,62.74,42.00,40.70,112.37,67.42,93.11,47.05,41.87,40.31,54.93,89.06,77.87,43.81,38.08,68.87,47.20,35.33,99.45
1939-07,165.52,77.31,128.54,32.46,75.84,41.82,223.61,156.87,126.72,265.87,55.62,136.74,416.09,63.94,202.70,126.42,270.34,140.39,47.11,190.59,32.55,57.44,212.67,182.95,86.66,58.98,134.87,84.41,123.62,201.57,45.67,232.37,95.06,153.27,59.32,108.64,199.39
1939-08,43.32,74.30,72.87,61.25,48.98,93.35,159.47,54.33,49.44,79.44,35.88,47.44,121.35,81.44,62.84,60.07,112.09,103.57,30.29,53.96,62.22,48.15,94.13,77.52,73.36,83.55,57.14,44.58,68.61,66.19,25.42,41.17,62.26,52.49,74.34,38.27,98.37
1939-09,19.83,30.24,13.19,33.05,22.40,66.72,78.42,36.77,14.37,54.03,45.82,29.46,124.27,38.59,20.84,36.43,71.52,59.78,33.02,20.38,33.43,18.70,40.60,35.89,56.16,30.66,23.48,20.57,29.21,72.33,37.77,25.05,17.67,72.34,33.03,16.40,25.32
1939-10,49.88,126.01,67.60,160.74,128.65,105.29,148.56,103.94,80.23,113.61,89.37,58.93,123.13,146.70,66.63,36.28,106.84,200.12,96.44,99.32,156.74,191.97,100.15,152.17,176.48,89.90,98.01,172.21,164.94,53.53,105.78,103.89,145.25,41.71,98.06,73.52,184.74
1939-11,130.21,127.72,183.54,105.79,125.31,72.50,248.16,157.25,127.82,239.54,109.13,85.43,414.46,111.18,88.55,107.08,302.39,169.38,48.10,200.32,111.66,161.71,234.02,176.40,98.49,72.81,110.33,153.75,189.09,186.57,112.65,160.60,126.79,121.04,76.13,103.72,275.20
1939-12,80.25,33.71,57.05,59.91,28.97,29.88,89.35,60.02,51.82,105.07,52.55,38.82,140.64,28.57,42.89,42.00,133.89,59.23,30.94,82.40,64.17,49.57,112.69,60.46,73.04,36.33,50.10,44.22,66.53,75.91,64.34,65.65,42.57,54.98,40.88,42.04,69.48
1940-01,59.87,62.59,68.97,40.50,63.44,34.94,75.31,86.48,87.60,104.85,37.88,49.87,140.90,52.68,66.10,31.47,90.27,65.54,26.15,108.74,39.07,68.24,66.39,73.72,65.12,43.02,91.76,71.21,86.81,91.98,43.55,95.97,72.31,79.43,42.89,90.69,105.84
1940-02,51.30,48.61,76.68,30.78,50.99,40.35,68.19,71.10,71.34,83.19,59.50,41.02,100.39,35.59,62.34,14.17,81.01,48.60,28.85,161.36,29.93,68.33,66.30,94.63,57.88,53.01,62.29,80.82,106.86,51.46,59.17,74.55,64.67,40.07,59.84,64.42,177.68
1940-03,52.35,76.22,51.67,73.71,82.68,78.89,179.71,62.82,39.63,92.69,49.13,42.90,315.44,80.03,54.47,107.46,195.21,165.86,63.46,120.74,73.56,77.83,132.84,70.27,66.16,52.55,47.01,74.47,99.67,136.49,47.26,56.82,74.15,116.65,54.54,34.17,129.69
