timestamp,2021-02-01 17:14:36
site-id,LIZRD
site-name,The Lizard
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,132.4
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN,SWE_CRNS_1DAY,ALBEDO_DAILY_MEAN
2021-01-22,57.8,0.3,5.9,86.0,5.2,3.0,8.4,984.7,-0.6,284.0,3.8,0.7,5.2,65.6,5.1,57.3,,0.126
2021-01-23,60.6,2.1,5.1,81.0,3.8,1.8,6.4,987.3,0.5,13.7,2.5,0.8,4.8,65.7,4.7,57.6,,0.131
2021-01-24,62.8,6.4,5.4,83.6,4.2,1.4,6.4,989.1,0.2,297.9,6.1,0.9,4.2,65.8,4.1,58.0,,0.135
2021-01-25,61.5,0.0,4.4,73.7,3.4,-1.0,6.6,1003.1,0.5,261.2,1.9,1.1,3.3,66.0,3.2,58.4,,0.134
2021-01-26,60.5,17.5,8.1,94.5,8.4,5.3,10.3,1003.5,0.6,222.9,5.0,0.2,5.1,65.8,5.0,58.5,,0.093
2021-01-27,64.5,7.6,9.4,99.9,10.0,8.8,10.9,1002.2,1.2,251.9,5.1,0.1,7.5,65.5,7.5,58.0,,0.086
2021-01-28,62.7,12.1,9.8,99.9,10.7,9.7,11.0,994.6,1.4,249.8,7.1,0.1,8.9,65.2,9.0,57.6,,0.095
2021-01-29,59.0,15.4,8.7,94.2,9.8,8.9,10.9,992.8,2.6,249.9,7.4,0.8,8.7,65.3,8.7,57.5,,0.127
2021-01-30,62.8,13.1,9.0,99.3,9.3,5.7,10.9,979.8,1.0,144.4,5.3,0.3,9.0,65.2,9.0,57.4,,0.087
2021-01-31,63.0,23.1,8.1,99.7,7.6,5.2,10.4,983.8,0.8,122.3,3.8,0.2,8.1,65.3,8.1,57.6,,0.085
